"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour","Rep","Up","Down"
"17125",22295,52840,3,1010,15784.7275429398,17,1.27660194443332,16,0,0
"17126",17359,52842,0,53,15784.7317818287,17,15.6280202777518,1597,183,5
"17128",22114,52844,1,65,15784.7373495718,17,6.6255149999592,143,7,0
"17129",10535,52845,1,73,15784.7545834144,18,0.598273888892598,115,14,0
"17131",22298,52850,3,152,15784.7823183681,18,0.170269444452392,56,0,0
"17132",16527,52853,2,291,15784.8020334491,19,27.5414841666487,61,0,0
"17133",21030,52856,4,836,15784.8205260764,19,3749.78926027775,306,67,0
"17136",13320,52860,2,516,15784.8658763079,20,2.06886777778467,147,26,0
"17138",8089,52866,0,39,15784.9123215625,21,7986.20650833335,140,6,0
"17139",12446,52870,3,453,15784.9860883102,23,2.9898305555847,156,51,1
"17140",22311,52873,6,328,15785.0309549769,0,3.38273888885975,3963,736,113
"17141",22312,52875,1,73,15785.0497934838,1,2.11923611111111,248,1,0
"17142",22301,52877,0,144,15785.1014133449,2,0.094318611158265,118,0,0
"17143",16127,52884,0,169,15785.1277941319,3,2.59818055550257,11,10,0
"17144",20780,52887,0,294,15785.1688123032,4,1.43161027782493,31,0,0
"17147",9662,52892,0,87,15785.2250519676,5,1.22989249997669,110,73,0
"17148",22321,52895,2,177,15785.2375823727,5,0.51841944442855,113,1,0
"17150",5736,52897,3,341,15785.2465804745,5,6810.30750388887,116,3,0
"17151",22324,52902,6,413,15785.3026756134,7,0.462820555633969,31,0,0
"17152",21417,52906,5,1099,15785.4409832176,10,0.956177777780427,145,2,0
"17154",17140,52909,6,1055,15785.4642364236,11,1.55881944444444,188,2,0
"17156",17140,52912,0,44,15785.4932524306,11,0.142156388892068,188,2,0
"17157",18429,52913,1,696,15785.4981129977,11,4.80137972222434,35,4,0
"17158",22329,52915,2,1645,15785.4996445602,11,0.604961111148198,11,0,0
"17159",1098,52922,0,203,15785.5462636921,13,11.1581972222196,305,69,0
"17160",17590,52927,1,961,15785.6431377315,15,7.54232694447041,192,31,0
"17162",22381,52929,3,262,15785.6844871875,16,102.862256666621,20,1,0
"17164",22338,52933,9,217,15785.7021606481,16,131.787138055497,96,2,0
"17165",22342,52935,0,65,15785.7296940162,17,0.390445555580987,103,1,0
"17167",22026,52938,-1,105,15785.7730271644,18,0.112751666704814,101,0,0
"17168",22348,52943,2,710,15785.8085886921,19,3.09762055555979,11,0,0
"17170",22352,52945,0,373,15785.875774919,21,0.558072222206328,3,0,0
"17171",22357,52950,1,200,15785.9134235301,21,0.658144444425901,6,0,0
"17172",22361,52959,0,63,15785.9935803588,23,2.41158722221851,8,0,0
"17173",12976,52963,0,245,15786.0482086458,1,0.958747222224871,26,0,0
"17176",22367,52966,2,2030,15786.0837852199,2,0.689109444419543,52,0,0
"17177",22374,52971,0,174,15786.1466146181,3,0.862585277756055,5,0,0
"17178",20654,52976,5,2499,15786.3016679398,7,6.64624249994755,28,1,0
"17179",22301,52977,0,38,15786.3046798958,7,14.7603150000175,118,0,0
"17181",3401,52979,2,222,15786.3575220255,8,63.7401816666789,375,31,0
"17182",13464,52982,0,282,15786.4008245023,9,1.939429444472,16,0,0
"17183",16137,52984,1,51,15786.446061956,10,12.1777649999989,750,17,0
"17184",22380,52987,1,83,15786.4824440625,11,8.88968694441848,6,0,0
"17186",21998,52989,1,234,15786.5134051736,12,5.04454722225666,553,51,8
"17188",16049,52996,9,310,15786.6010649306,14,224.374194444484,1460,288,1
"17190",22390,52999,2,108,15786.628136956,15,4.02281305558152,18,1,0
"17192",22048,53001,2,453,15786.6346846412,15,11.791417777737,31,0,0
"17193",5296,53003,1,250,15786.6460014236,15,29.2724019444651,392,26,1
"17194",22392,53006,2,114,15786.6598329861,15,4.2452452778154,61,1,0
"17196",22392,53008,0,173,15786.6641202546,15,4.27619805554549,61,1,0
"17197",22356,53009,5,630,15786.6667197106,16,0.714013888902134,535,13,2
"17199",12347,53014,2,112,15786.7093776968,17,1799.62486666666,400,31,6
"17200",22398,53021,0,39,15786.7743176273,18,29.1327722222275,4,0,0
"17202",22356,53028,1,180,15786.8407265046,20,1.17208888888359,535,13,2
"17203",22400,53033,3,173,15786.851421956,20,99.9336897222201,118,0,0
"17204",9174,53037,4,173,15786.8944070602,21,4.20620194448365,1921,154,11
"17205",12329,53042,1,933,15786.933200081,22,54.9150405555301,1003,22,0
"17206",8402,53045,3,112,15786.9915205671,23,1.53628055559264,5564,270,44
"17207",22202,53047,0,62,15787.0409623495,0,0.339109166661898,11,0,0
"17208",22411,53051,2,528,15787.0919466435,2,13.0306749999523,120,0,0
"17209",22412,53053,3,1725,15787.1125869213,2,0.247158333328035,16,0,0
"17211",22365,53061,2,184,15787.2562679051,6,6.93771944443385,20,0,0
"17212",10286,53062,-2,119,15787.2851294792,6,1.88111194445027,227,0,0
"17213",3194,53066,3,424,15787.4768616088,11,970.148297222257,26,0,0
"17214",20755,53068,3,1997,15787.5041078704,12,0.205257500012716,125,1,0
"17216",13138,53077,4,351,15787.6183058681,14,16.6210183333688,3518,63,2
"17217",11867,53078,8,668,15787.6191798611,14,191.638150833382,3174,244,4
"17218",11627,53079,2,328,15787.6206534375,14,2.09186555551158,118,1,0
"17219",21624,53083,2,913,15787.7008069097,16,15.8700416666932,37,0,0
"17220",18334,53084,0,118,15787.7033746181,16,1.3042758333683,162,68,0
"17221",22429,53085,2,50,15787.7041674769,16,5.62436111112436,11,0,0
"17222",603,53089,0,76,15787.7179319097,17,1.00473777784242,10647,683,49
"17223",17010,53093,2,549,15787.798363044,19,1677.22239444448,135,42,0
"17225",603,53097,1,31,15787.8833290856,21,1.46958611117469,10647,683,49
"17226",8627,53099,1,130,15787.9070405903,21,7.35754444446829,164,4,0
"17227",22361,53101,1,212,15787.9183013542,22,3.85340833332804,8,0,0
"17228",14860,53102,0,628,15787.922561956,22,42.6920305556059,1285,94,60
"17229",22100,53106,1,198,15787.9699972222,23,0.193705555531714,191,0,0
"17231",19848,53111,0,805,15787.9945267361,23,26.9939777777592,233,14,0
"17232",22075,53112,0,61,15788.0082393171,0,0.864366666740841,101,0,0
"17234",22436,53119,-1,76,15788.0903116088,2,2.47960111114714,1,0,0
"17235",13360,53120,3,74,15788.0989742245,2,5778.04927222219,75,4,0
"17236",4290,53121,4,155,15788.1530064468,3,7.81616277780798,517,40,0
"17239",22442,53130,1,133,15788.4102172801,9,587.292449999981,6,0,0
"17240",22443,53131,0,345,15788.4232777778,10,0.497804722189903,6,0,0
"17241",22444,53135,3,219,15788.4490903588,10,15.925363888873,24,0,0
"17242",22446,53140,2,149,15788.4998697917,11,0.777952777809567,13,0,0
"17244",20884,53146,2,459,15788.6650861111,15,0.430444444417953,423,4,0
"17246",16175,53150,1,115,15788.6862539005,16,0.881273888879352,423,30,1
"17247",21216,53151,6,3510,15788.7174320255,17,2.62778500000636,94,3,0
"17248",17379,53153,0,403,15788.7242662384,17,4.29903805553913,6,0,0
"17249",22453,53154,1,856,15788.7862745718,18,0.597613055507342,8,0,0
"17250",22456,53155,1,1672,15788.7902478819,18,3.15675277776188,8,0,0
"17252",6072,53162,1,84,15788.8426444792,20,0.289263888862398,365,13,3
"17253",19960,53164,1,185,15788.8514358449,20,4.73893416669634,153,18,0
"17255",22462,53168,3,272,15788.8879231829,21,0.109563055568271,116,0,0
"17256",22067,53171,0,73,15788.9016814468,21,0.186577777796321,17,0,0
"17257",22463,53174,2,179,15788.9155070949,21,2604.51373444445,11,0,0
"17258",21497,53175,1,169,15788.9209094097,22,24.4605027777619,126,0,0
"17259",22465,53177,0,226,15788.9362190972,22,0.241475833389494,1,0,0
"17260",22469,53191,2,375,15789.0459304745,1,230.914582499928,11,0,0
"17263",22475,53200,0,102,15789.1371959491,3,0.204586111108462,1,0,0
"17265",22067,53203,1,225,15789.1804100347,4,9.27957388891114,17,0,0
"17267",22479,53215,0,260,15789.2554462153,6,1.82636666668786,103,1,0
"17270",22484,53224,6,225,15789.4169949884,10,2.25456194440524,33,4,0
"17271",22095,53227,3,309,15789.4662334491,11,1.98061861111058,32,0,0
"17273",21957,53233,-2,106,15789.5600727199,13,0.13887888888518,1,0,0
"17274",22492,53234,1,126,15789.5658009606,13,8.01696777774228,6,0,0
"17275",4173,53238,0,174,15789.6330622338,15,5226.76203333332,43,0,0
"17276",12401,53239,1,777,15789.6479747338,15,19.0318416666985,62,7,0
"17277",12411,53240,15,1575,15789.6621473727,15,1.57227972222699,213,8,0
"17279",22496,53243,1,140,15789.6795639699,16,21.8617905555169,6,0,0
"17281",22499,53248,1,103,15789.6926221875,16,0.340573055545489,6,0,0
"17282",22392,53250,2,258,15789.6971041319,16,0.344498055577278,61,1,0
"17283",22501,53252,0,77,15789.7067709838,16,5.48161305553383,1,0,0
"17284",22095,53254,0,4413,15789.7110768519,17,0.237330555584696,32,0,0
"17285",20981,53256,4,305,15789.7190655093,17,5.23740194446511,163,7,0
"17286",20917,53258,2,205,15789.7259379282,17,91.4903647222121,246,15,0
"17287",21900,53259,1,140,15789.7268701736,17,0.263471388883061,42,5,0
"17288",4290,53262,2,69,15789.7736569097,18,0.128605555560854,517,40,0
"17289",4050,53267,0,180,15789.8221854167,19,3.01295277780957,101,2,0
"17291",21340,53269,3,960,15789.834815625,20,3.81535833338896,306,0,0
"17293",6649,53273,2,445,15789.8761416667,21,3.42488888892863,148,53,0
"17294",22275,53274,3,251,15789.8941451042,21,17.6371211110883,18,1,0
"17296",22022,53280,2,1485,15789.9304612269,22,0.808320277796851,368,12,0
"17297",22300,53281,0,194,15789.9329278125,22,1.51407222224606,103,8,0
"17298",22514,53294,1,293,15790.0198277778,0,3.72963055557675,106,0,0
"17300",11748,53299,1,1115,15790.1585780903,3,58.5431238889032,916,408,5
"17301",20598,53304,2,91,15790.2313028935,5,2.85854361116886,72,2,0
"17302",21361,53305,3,331,15790.2547137731,6,0.459350000023842,238,15,0
"17303",22519,53308,6,322,15790.3023579514,7,0.207003611127536,43,1,0
"17304",7787,53312,3,4852,15790.417834456,10,35.4590794444084,441,23,1
"17306",22528,53320,1,176,15790.5103708333,12,1.79568888889419,11,0,0
"17307",22483,53321,2,118,15790.5245851042,12,0.313547222216924,113,0,0
"17308",22530,53323,1,361,15790.5424540162,13,47.1633786111408,6,0,0
"17309",22532,53324,1,189,15790.5506982639,13,3.7929702777995,108,2,0
"17312",17503,53330,0,82,15790.5941725694,14,0.269007500012716,159,10,0
"17313",5795,53333,5,141,15790.6074833681,14,1.36385472224818,452,152,0
"17314",22062,53334,2,705,15790.6247539699,14,2.25224722219838,126,0,0
"17317",22542,53340,0,48,15790.6597966088,15,4.50357777774334,135,8,0
"17318",17107,53343,1,119,15790.6769767014,16,0.717010000016954,108,14,0
"17319",21361,53345,3,674,15790.6864219097,16,0.230093611147669,238,15,0
"17320",22544,53349,-1,429,15790.7075323264,16,0.382122222251362,1,0,0
"17322",22298,53355,2,189,15790.7363870023,17,22.5776794444852,56,0,0
"17323",22546,53358,3,224,15790.7463548264,17,7446.40956000004,16,0,0
"17325",22550,53360,5,113,15790.7545990394,18,350.256070277823,26,0,0
"17326",22551,53362,1,210,15790.7630178241,18,0.211300833291478,6,0,0
"17328",13154,53368,3,119,15790.772340162,18,8096.90975361109,283,0,0
"17329",20338,53375,3,561,15790.8569429398,20,2.70911472227838,80,4,0
"17334",22566,53388,2,71,15791.0303578704,0,1.74083333333333,111,0,0
"17336",22568,53390,1,938,15791.0986146181,2,2.09491861111588,6,0,0
"17337",22570,53393,1,1107,15791.1154738773,2,4227.19775666667,11,0,0
"17338",1944,53402,2,95,15791.2075231134,4,0.737398055593173,113,3,0
"17340",22577,53407,1,2506,15791.3133304051,7,0.970540555583106,6,0,0
"17341",13561,53408,2,72,15791.3258886574,7,1.47463888890213,444,20,1
"17342",22579,53410,2,295,15791.3654778588,8,0.804995277788904,22,0,0
"17343",15949,53414,0,308,15791.3881989931,9,127.206017777721,116,0,0
"17344",22583,53421,0,405,15791.4310539352,10,10779.8010952778,1,0,0
"17345",21998,53423,1,207,15791.4457511921,10,0.255193611118529,553,51,8
"17346",22542,53425,0,134,15791.4578060532,10,1.42279083331426,135,8,0
"17347",11956,53427,2,514,15791.4657521991,11,62.0187369444635,140,21,0
"17348",22585,53429,1,160,15791.5080194097,12,2.21855833338367,6,0,0
"17349",22587,53432,2,176,15791.5262855671,12,3.49443999999099,23,0,0
"17350",22588,53433,3,526,15791.5288599537,12,7710.2238813889,16,0,0
"17351",21216,53434,0,229,15791.5319263889,12,0.778484166661898,94,3,0
"17352",20778,53435,1,95,15791.5400695255,12,0.268457222249773,90,6,0
"17353",21933,53444,1,63,15791.6161642014,14,2.26756194445822,15,0,0
"17355",21933,54443,1,44,15791.6340367708,15,2.63538138892916,15,0,0
"17356",17072,54450,17,760,15791.6806358796,16,0.661259166664547,1981,523,16
"17357",23593,54451,-4,220,15791.7023896991,16,0.376693611078792,1,0,0
"17358",21307,54452,4,200,15791.7067373843,16,164.496534166601,60,6,0
"17359",23594,54455,1,2711,15791.7114431713,17,0.264363055560324,6,0,0
"17361",10340,54460,1,153,15791.7188784375,17,4.63179722216394,108,23,0
"17363",18528,54464,2,145,15791.7294698727,17,1.39980999999576,585,62,0
"17364",23597,54472,0,2748,15791.7891399306,18,0.229900833302074,4,0,0
"17366",20316,54483,2,117,15791.8449346875,20,0.353428611159325,123,10,0
"17367",21420,54486,3,156,15791.8600094907,20,47.9028341666857,16,2,0
"17368",23601,54487,3,208,15791.8629469907,20,8523.0074777778,16,0,0
"17369",23604,54491,2,323,15791.9027270486,21,0.0705905555354224,11,0,0
"17371",12923,54498,7,479,15791.9483579051,22,23.6305288888348,415,6,0
"17372",23611,54503,0,147,15791.9964078704,23,50.7985547222694,1,0,0
"17373",6920,54506,4,168,15792.0039892708,0,27.6637261111206,1299,165,2
"17374",12502,54507,3,203,15792.0726606481,1,205.636816666656,105,3,0
"17376",17262,54511,0,116,15792.291646875,6,4.94065638886558,52,2,0
"17377",3040,54514,1,1378,15792.366296412,8,3.59058138887087,92,20,0
"17378",23618,54515,0,188,15792.3675393866,8,0.937219444513321,1,0,0
"17379",1005,54516,1,94,15792.3797108449,9,8153.57233888891,3679,325,0
"17380",3019,54518,2,147,15792.4270524306,10,0.22732222225931,8045,228,57
"17383",21846,54522,5,3703,15792.4500371181,10,9.14194527778361,822,87,12
"17385",20980,54525,5,291,15792.4876423264,11,548.052353611125,366,7,0
"17386",22392,54528,1,63,15792.5154779745,12,0.59428222225772,61,1,0
"17388",21471,54532,2,203,15792.5245298611,12,0.462060277726915,183,6,0
"17389",23625,54533,9,2539,15792.5302544792,12,1.3963433333238,46,0,0
"17390",23628,54537,0,125,15792.5472251505,13,0.561805555555556,1,0,0
"17392",19814,54543,0,53,15792.5823849884,13,1.049391666717,158,7,0
"17393",9253,54544,3,431,15792.5865800116,14,333.799457499981,1076,165,5
"17394",14826,54547,1,754,15792.5909951042,14,6.07443888889419,244,16,0
"17395",1005,54550,1,58,15792.6008805208,14,0.428884166611565,3679,325,0
"17396",14731,54551,0,90,15792.6096622338,14,1.26142500003179,105,37,0
"17398",17590,54559,2,258,15792.6557564005,15,6528.34135833336,192,31,0
"17399",21998,54561,1,133,15792.6687385764,16,0.289515833324856,553,51,8
"17400",10598,54565,0,108,15792.6932125,16,7.07933694442113,566,68,4
"17401",23642,54566,1,649,15792.6980564468,16,0.785953611069255,142,12,0
"17402",23644,54567,0,54,15792.6987506597,16,0.618176666696866,1,0,0
"17403",19814,54568,0,91,15792.6994438657,16,1.35252027776506,158,7,0
"17405",21043,54572,1,127,15792.7345305903,17,0.465992777744929,131,0,0
"17406",20709,54576,2,130,15792.7655962153,18,1.76827138887511,64,7,0
"17407",624,54577,4,1333,15792.7714106829,18,173.649502777788,121,0,0
"17408",23648,54578,0,683,15792.8056392361,19,0.945333333346579,23,0,0
"17410",13744,54580,1,94,15792.8112107292,19,13.0098036111726,19,0,0
"17411",23650,54581,2,104,15792.8216015046,19,1.051915833354,11,0,0
"17412",7870,54584,1,139,15792.8380971412,20,1.81900833335188,126,4,0
"17413",23653,54590,2,560,15792.8770054051,21,2.25991000003285,11,0,0
"17414",23655,54591,0,231,15792.9025653588,21,0.132510000003709,1,0,0
"17415",23657,54597,0,164,15792.9481131597,22,22.2969305555688,1,0,0
"17417",23659,54606,3,278,15793.035369213,0,0.899626944396231,18,0,0
"17418",21076,54607,4,170,15793.0365077894,0,0.356806666652362,143,9,0
"17419",23660,54610,2,48,15793.0550647338,1,4.24376861115297,113,1,0
"17420",23661,54613,2,59,15793.0838882755,2,1.78531277775764,115,1,0
"17423",20820,54623,0,701,15793.2724983449,6,1.35466388894452,152,4,0
"17424",23664,54627,1,82,15793.3200403935,7,8.19904916663965,45,1,0
"17425",22100,54633,2,91,15793.4487579861,10,2213.47591749999,191,0,0
"17426",14202,54635,2,110,15793.494906169,11,3.77317611111535,67,4,0
"17427",23667,54636,1,56,15793.4996851852,11,83.0105786110958,13,0,0
"17428",23671,54643,0,59,15793.5403109954,12,0.557243611150318,3,0,0
"17429",23672,54645,3,182,15793.5481217593,13,3.51827222221428,16,0,0
"17431",21346,54649,3,216,15793.6185914005,14,226.013848055601,48,7,0
"17432",23674,54651,1,222,15793.631421956,15,1.30407861113548,8,0,0
"17433",23675,54653,0,82,15793.6416955208,15,0.394311111105813,1,0,0
"17436",23682,54664,1,548,15793.7023394329,16,1.14262305557728,6,0,0
"17437",23683,54668,1,484,15793.7270226042,17,0.768468611107932,108,3,0
"17438",11409,54671,0,61,15793.7538579051,18,1.39409722222222,230,25,1
"17440",13342,54674,3,503,15793.768165706,18,1178.75476750003,36,0,0
"17442",10026,54682,4,489,15793.8361392361,20,2.25897777775923,1151,138,13
"17443",17107,54683,1,160,15793.8387417477,20,0.165325833360354,108,14,0
"17444",23681,54687,8,387,15793.8506827199,20,4.24940000004239,124,7,0
"17446",20884,54693,4,178,15793.921872338,22,6.61035361111164,423,4,0
"17447",11859,54695,5,282,15793.9429735764,22,54.8077388888597,91,21,0
"17448",22293,54696,1,390,15793.9576673958,22,0.432594444420603,21,0,0
"17449",8686,54699,2,1811,15793.9820297454,23,9.52879361112912,256,34,0
"17451",23702,54702,1,83,15794.0216545486,0,0.715499999986755,6,0,0
"17454",23708,54709,1,117,15794.0679584838,1,0.0713861111137602,8,0,0
"17455",20245,54713,0,382,15794.1480153935,3,72.1726758333709,31,2,0
"17458",8686,54724,6,340,15794.364543669,8,37.8962622222635,256,34,0
"17459",21998,54726,0,282,15794.4112952199,9,4.46971666667196,553,51,8
"17462",23715,54729,3,228,15794.5327627662,12,1.81181666665607,30,0,0
"17463",21998,54733,3,150,15794.6261634259,15,0.119038055539131,553,51,8
"17465",21998,54736,0,191,15794.6963486921,16,28.841448055572,553,51,8
"17466",6146,54739,0,92,15794.725968831,17,11740.2275230555,169,3,0
"17467",23721,54740,2,89,15794.7385094097,17,5.22660194443332,11,0,0
"17468",20334,54741,0,152,15794.7498536227,17,135.328549166719,30,2,0
"17469",23722,54743,1,46,15794.8001083333,19,0.553351944420073,8,0,0
"17471",6897,54746,3,214,15794.8161680556,19,249.557559166617,1178,454,27
"17472",3040,54750,1,5885,15794.8513889699,20,0.642352777785725,92,20,0
"17473",23693,54752,2,188,15794.8530729514,20,0.708447222246064,11,0,0
"17475",23725,54757,1,210,15794.8858859606,21,0.140809166696337,8,0,0
"17478",14104,54766,2,734,15795.0545168634,1,1.64734166668521,362,7,0
"17479",16127,54767,1,206,15795.056140081,1,2.37051111108727,11,10,0
"17480",23729,54769,0,915,15795.0787251505,1,0.272313055594762,1,0,0
"17481",9394,54774,10,202,15795.1674013079,4,0.720222222208977,9800,1273,54
"17482",1735,54775,1,210,15795.1728831366,4,198.699263055589,106,7,0
"17483",23672,54778,0,46,15795.3101935185,7,1.47359083334605,16,0,0
"17484",21998,54781,1,144,15795.3995605324,9,2.36921861112118,553,51,8
"17486",12786,54790,6,494,15795.6121278588,14,115.476348055535,425,195,1
"17487",21072,54791,2,280,15795.6242753125,14,4.81759805553489,680,292,54
"17489",23741,54794,4,185,15795.6816584838,16,0.236376944449213,21,0,0
"17490",18202,54797,5,213,15795.693946331,16,21.0709038888746,121,9,0
"17491",23744,54801,2,78,15795.7654071759,18,9.13447222219573,13,0,0
"17494",23753,54814,3,301,15795.9607910069,23,0.307018611166212,18,2,0
"17495",23755,54817,2,159,15796.0005735301,0,1.13213444444868,11,0,0
"17496",23733,54818,3,1572,15796.0090066782,0,2.83984444446034,60,12,0
"17497",23756,54820,1,443,15796.0311462963,0,2.69390472226673,6,0,0
"17498",9244,54821,1,608,15796.0472398958,1,6.06527500000265,191,0,0
"17499",23758,54823,4,144,15796.0637694792,1,3.58707777778308,121,0,0
"17500",16057,54824,1,359,15796.0685172106,1,6355.27833694445,65,11,0
"17501",21361,54849,11,1532,15796.2954690625,7,1.88838611112701,238,15,0
"17502",23762,54851,0,19,15796.3027819792,7,2.30378444446458,1,0,0
"17503",20266,54853,5,488,15796.3318600694,7,4.6574397222201,36,0,0
"17504",23764,54854,-1,608,15796.3391055208,8,6.33099722219838,1,0,0
"17505",23763,54856,1,672,15796.3504738773,8,4.6418555555741,6,0,0
"17507",23769,54867,3,74,15796.4990915162,11,0.260458333359824,16,0,0
"17508",23771,54873,2,98,15796.5717809375,13,0.753201944430669,123,2,0
"17511",900,54880,8,289,15796.6127399653,14,1.34849999997351,1054,221,0
"17514",21407,54885,2,983,15796.6604810185,15,1.20812222222487,16,0,0
"17515",23774,54888,1,1570,15796.7000534375,16,0.425504444440206,59,3,0
"17517",2798,54895,2,164,15796.7610008102,18,17.8336991666423,1942,366,2
"17518",23783,54896,0,178,15796.7686981134,18,3.77530166665713,49,3,0
"17522",17600,54900,4,1262,15796.7950623032,19,0.341288888918029,26,1,0
"17523",23784,54908,3,166,15796.8448638079,20,1.09193333334393,16,0,0
"17524",22314,54912,0,115,15796.9135300926,21,22.8441063888868,273,22,0
"17525",23796,54913,0,145,15796.9140474537,21,1.10900277780162,1,0,0
"17527",23797,54915,2,237,15796.9181825579,22,1.72516583330101,11,0,0
"17530",2676,54927,3,216,15796.9837377662,23,2.08716861108939,691,114,0
"17532",17590,54937,2,1057,15797.0825882755,1,0.232887777818574,192,31,0
"17533",2676,54943,1,277,15797.1574591782,3,10.3175741666555,691,114,0
"17535",19981,54948,2,71,15797.3851742708,9,4.78513777779208,35,4,0
"17536",19981,54950,2,100,15797.4407553241,10,0.650345277786255,35,4,0
"17537",6476,54951,6,472,15797.4429230324,10,313.529184166657,840,0,0
"17539",20580,54954,1,2641,15797.4782871875,11,0.534527777764532,121,0,0
"17540",23774,54960,0,674,15797.5126460995,12,1.08432888885339,59,3,0
"17541",7734,54961,3,106,15797.5327979167,12,24.5872352777587,374,8,0
"17542",13561,54962,0,404,15797.532950081,12,0.310161111089918,444,20,1
"17543",6920,54966,7,225,15797.5578709144,13,0.240219444433848,1299,165,2
"17545",23823,54972,3,231,15797.6021271644,14,31.683100833363,160,3,0
"17546",23824,54975,1,121,15797.6150206019,14,2.62668805552853,6,0,0
"17548",23598,54978,1,182,15797.6335542014,15,1.59597138888306,18,0,0
"17549",22292,54980,1,30,15797.6428388542,15,903.345802777807,6,0,0
"17550",401,54986,6,449,15797.7769127662,18,3.79468527780639,6906,394,6
"17551",20461,54987,0,208,15797.7978076736,19,1167.56421388891,1,0,0
"17552",10535,54990,1,194,15797.8401673264,20,3.02323972218566,115,14,0
"17553",20884,54993,0,472,15797.8537764699,20,4.06803222225772,423,4,0
"17555",23835,54996,3,518,15797.8648383102,20,1.32464916666349,16,0,0
"17558",23807,55008,0,158,15797.9775290162,23,0.449383333325386,14,0,0
"17559",12329,55011,0,414,15797.9834070949,23,1.17889444443915,1003,22,0
"17560",20344,55018,5,592,15798.0507167477,1,16.4674377777841,458,27,1
"17562",14602,55020,0,106,15798.0822333681,1,0.181833333306842,21,3,0
"17563",23807,55023,1,187,15798.152327662,3,0.0497758332888285,14,0,0
"17567",23828,55034,3,577,15798.3353640856,8,2.22217222220368,28,2,0
"17569",23850,55037,0,91,15798.3838696759,9,2.90755361113283,4,0,0
"17570",10286,55041,-1,104,15798.4476764236,10,13.9452908333143,227,0,0
"17572",23856,55051,0,253,15798.5787230324,13,1.59664527773857,21,0,0
"17573",23863,55054,4,406,15798.5904052894,14,0.377959166698986,21,0,0
"17574",59,55057,0,37,15798.6217383912,14,6.84002027776506,402,51,0
"17577",16306,55068,0,261,15798.6987634259,16,1240.94641666664,131,10,0
"17579",8114,55072,3,1330,15798.7392373032,17,0.359394444425901,311,26,3
"17581",23874,55081,5,328,15798.7922150463,19,0.802646388875114,26,1,0
"17582",23876,55083,1,985,15798.8195633449,19,13.703956666655,8,0,0
"17583",12809,55085,1,213,15798.8518026968,20,336.739554722243,106,0,0
"17584",2676,55086,0,477,15798.8527667014,20,0.230747222238117,691,114,0
"17585",23880,55090,2,116,15798.8819200231,21,0.323084166712231,12,0,0
"17589",20569,55100,-1,1707,15799.0056614931,0,1.40452777783076,1,0,0
"17590",23890,55104,0,154,15799.0666279282,1,3.03843055559529,117,1,0
"17591",23891,55105,9,872,15799.0811934838,1,5.4968000000053,262,14,0
"17592",23892,55106,1,156,15799.0937257755,2,6.36906472219361,6,0,0
"17593",23898,55112,1,619,15799.2469799769,5,0.631855555574099,8,0,0
"17594",23897,55113,9,501,15799.2509135417,6,0.16060472216871,48,1,0
"17595",1643,55118,4,2880,15799.3315709838,7,0.502588055531184,615,195,0
"17596",10286,55119,-3,67,15799.3399908912,8,1.69787499997351,227,0,0
"17598",23904,55124,1,241,15799.3933046644,9,0.340720555583636,6,0,0
"17599",19981,55131,1,189,15799.4241074074,10,0.175688055488798,35,4,0
"17600",21998,55132,3,3936,15799.4267513079,10,677.571599166658,553,51,8
"17601",7261,55134,7,793,15799.4752187153,11,1.85127666665448,168,3,0
"17602",5480,55136,2,187,15799.5550328704,13,46.6177602777878,357,35,0
"17603",12486,55139,1,376,15799.5790604977,13,9.58023972219891,141,16,0
"17606",20884,55144,0,178,15799.6439839931,15,1.11172388884756,423,4,0
"17608",23918,55147,3,1098,15799.6764386574,16,1.43753333336777,18,5,0
"17609",21998,55152,0,174,15799.7049422454,16,0.670393611126476,553,51,8
"17610",23694,55153,2,90,15799.7159339468,17,0.128463055557675,195,6,0
"17611",18493,55156,8,298,15799.7288082176,17,1.5716694444418,214,18,5
"17614",23923,55161,0,157,15799.7384540509,17,0.0598611111111111,101,1,0
"17615",8402,55165,2,99,15799.7694919792,18,5544.25452500006,5564,270,44
"17616",22114,55168,2,1019,15799.8012498032,19,4.33816111107667,143,7,0
"17620",22062,55176,0,374,15799.8327889699,19,1.50408416668574,126,0,0
"17621",23915,55177,4,1624,15799.8462821412,20,14.9457583333386,56,4,0
"17624",23934,55186,1,443,15799.8976741898,21,17.0996713889307,6,0,0
"17625",23935,55187,2,63,15799.9027804745,21,0.750653888848093,13,0,0
"17630",23943,55207,2,149,15800.0709524653,1,0.565803888903724,13,0,0
"17634",16789,55212,3,205,15800.1627541667,3,9.34051027774811,116,0,0
"17637",18392,55215,-1,583,15800.2323658218,5,2.78225916663806,6,0,0
"17638",22147,55216,0,94,15800.2366969097,5,326.779092777835,118,1,0
"17639",20793,55218,1,47,15800.3033775463,7,1.8007769444916,210,3,0
"17642",23956,55236,2,1914,15800.5121143171,12,1.70772666666243,125,5,0
"17643",23957,55237,4,281,15800.5219583333,12,0.140555555555556,123,2,0
"17645",23960,55243,1,127,15800.5725603009,13,49.3375797222058,106,0,0
"17646",18493,55245,1,183,15800.5876691782,14,193.72236833334,214,18,5
"17647",7255,55247,8,529,15800.6008399306,14,0.833669444455041,317,9,0
