"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour"
"26643",6497,63039,0,38,1385766962.33,23,-3629.0535547222
"26644",35487,63040,1,67,1385767595.88,23,9999999
"26645",29825,63041,0,28,1385768129.403,23,-3629.46852777772
"26646",35489,63044,1,71,1385771551.35,0,9999999
"26647",990,63045,0,16,1385772736.473,0,9999999
"26648",35490,63046,2,63,1385772974.543,0,9999999
"26649",26792,63047,1,653,1385773693.73,1,9999999
"26650",34638,63050,0,22,1385782720.843,3,-3624.66598694444
"26651",28545,63052,0,73,1385788032.177,5,9999999
"26652",35493,63055,0,173,1385794085.417,6,-3625.71185111112
"26653",6854,63058,0,27,1385799983.46,8,9999999
"26654",34915,63060,0,10,1385800814.237,8,9999999
"26655",35496,63061,1,470,1385801431.713,8,-3636.5245591667
"26656",25675,63062,0,276,1385803570.587,9,9999999
"26657",35498,63063,0,61,1385805985.37,10,9999999
"26658",35233,63064,3,180,1385806485.07,10,9999999
"26659",35308,63066,0,46,1385814057.86,12,9999999
"26660",34899,63067,0,9,1385814140.78,12,-3639.04158138891
"26661",35501,63068,0,51,1385815436.78,12,9999999
"26662",31152,63071,1,94,1385817752.187,13,9999999
"26663",35504,63073,0,166,1385819293.347,13,9999999
"26664",8662,63074,1,21,1385819712.65,13,-3639.08826111111
"26665",35507,63078,3,2627,1385824336.803,15,9999999
"26666",35509,63079,0,17,1385824693.107,15,-3639.01791499999
"26667",35509,63080,0,34,1385825079.633,15,9999999
"26668",35501,63081,0,25,1385825577.61,15,-3621.71324166669
"26669",30174,63082,1,65,1385826907.417,15,9999999
"26670",4304,63083,0,135,1385827677.723,16,9999999
"26671",35512,63086,3,445,1385832325.627,17,9999999
"26672",12492,63087,0,68,1385833118.9,17,9999999
"26673",35509,63088,6,172,1385833568.893,17,9999999
"26674",35513,63089,2,71,1385834274.11,17,9999999
"26675",8724,63090,0,875,1385836016.667,18,9999999
"26676",35515,63092,0,83,1385836974.1,18,9999999
"26677",22314,63096,0,37,1385839273.303,19,-3628.81490638892
"26678",35517,63099,2,22,1385841120.92,19,-3633.39168333332
"26679",13403,63100,0,288,1385844066.417,20,9999999
"26680",35518,63101,3,74,1385846025.243,21,-3633.44349527776
"26681",35010,63102,3,789,1385847021.757,21,9999999
"26682",35519,63103,2,103,1385847290.563,21,9999999
"26683",28552,63107,0,74,1385853735.753,23,9999999
"26684",6783,63111,1,314,1385857533.463,0,9999999
"26685",35463,63112,0,29,1385858517.81,0,9999999
"26686",32504,63113,1,82,1385859828.693,1,-3638.57080722226
"26687",35521,63114,1,50,1385860270.123,1,9999999
"26688",20148,63117,1,112,1385863946.097,2,-3638.62530111114
"26689",20932,63119,0,22,1385873713.307,4,9999999
"26690",3794,63121,6,102,1385887519.393,8,-3645.69698222227
"26691",34894,63122,0,19,1385889357.91,9,-3645.98186750001
"26692",27061,63124,0,101,1385892582.01,10,-2947.50958972222
"26693",34928,63125,0,67,1385897480.1,11,9999999
"26694",35529,63126,0,25,1385900179.133,12,9999999
"26695",35530,63128,4,42,1385904647.703,13,9999999
"26696",26792,63131,0,41,1385908069.503,14,9999999
"26697",30570,63134,0,49,1385909172.293,14,9999999
"26698",32504,63135,2,50,1385909451.227,14,9999999
"26699",35533,63138,0,40,1385914914.277,16,9999999
"26700",20112,63140,1,89,1385918751.49,17,9999999
"26701",35535,63141,2,451,1385923273.57,18,9999999
"26702",35536,63142,1,115,1385923630.053,18,9999999
"26703",35537,63143,3,119,1385924213.233,18,-3651.41544444448
"26704",1513,63144,1,123,1385924311.703,18,-3647.81800444444
"26705",35534,63148,2,51,1385927445.277,19,9999999
"26706",35539,63150,0,14,1385930652.83,20,9999999
"26707",20112,63151,0,231,1385930834.63,20,9999999
"26708",31420,63154,1,96,1385932717.857,21,9999999
"26709",13212,63155,6,239,1385934370.647,21,-3652.04698250002
"26710",35545,63158,3,168,1385938929.11,23,9999999
"26711",23801,63160,1,207,1385939216.78,23,9999999
"26712",9671,63163,6,151,1385940744.77,23,9999999
"26713",31611,63168,1,103,1385944480.717,0,9999999
"26714",35548,63169,0,141,1385946365.917,1,9999999
"26715",35549,63170,0,211,1385947325.853,1,9999999
"26716",17748,63172,1,146,1385948311.637,1,9999999
"26717",27102,63173,19,985,1385948344.517,1,9999999
"26718",31632,63174,1,105,1385953764.833,3,9999999
"26719",35059,63175,1,112,1385958227.543,4,9999999
"26720",5676,63176,1,68,1385958287.96,4,9999999
"26721",9007,63177,1,43,1385958738.537,4,-3652.91217888885
"26722",35550,63178,0,18,1385959142.697,4,9999999
"26723",27102,63183,0,101,1385962749.637,5,9999999
"26724",30834,63187,0,25,1385967859.99,7,9999999
"26725",35553,63188,0,57,1385968345.25,7,9999999
"26726",4862,63191,0,48,1385971206.763,8,9999999
"26727",35554,63198,1,27,1385976025.92,9,-3642.83792222222
"26728",30701,63199,0,117,1385977575.173,9,9999999
"26729",35555,63200,1,173,1385977749.14,9,9999999
"26730",35556,63201,2,320,1385979187.687,10,-3647.80018527779
"26731",35074,63202,0,92,1385979420.393,10,9999999
"26732",35557,63203,3,93,1385980482.693,10,-3649.20643222226
"26733",35244,63204,0,96,1385981107.063,10,9999999
"26734",31774,63205,16,2073,1385981604.22,10,9999999
"26735",35559,63206,1,58,1385983163.303,11,-3645.33936750001
"26736",29898,63207,0,133,1385985277.737,11,9999999
"26737",29898,63208,0,32,1385985815.487,12,9999999
"26738",24515,63209,6,465,1385987427.22,12,9999999
"26739",35561,63210,0,193,1385987692.82,12,9999999
"26740",35560,63211,0,43,1385987758.14,12,9999999
"26741",22407,63213,1,87,1385991091.857,13,-3649.91172611104
"26742",31104,63217,0,62,1385993357.967,14,-2574.2610963889
"26743",35561,63218,0,452,1385993763.297,14,9999999
"26744",35565,63219,1,86,1385995199.447,14,-3647.94811111112
"26745",35567,63222,2,283,1385997189.71,15,9999999
"26746",35569,63223,0,191,1385997812.153,15,9999999
"26747",3026,63224,0,42,1385997993.57,15,9999999
"26748",10416,63225,0,95,1385998407.42,15,9999999
"26749",35570,63226,1,60,1385998498.32,15,9999999
"26750",35571,63227,1,52,1385994287.783,14,9999999
"26751",35572,63231,6,515,1386001216.307,16,-3650.07576305555
"26752",253,63232,4,98,1386001381.667,16,9999999
"26753",35573,63234,2,102,1386001643.47,16,9999999
"26754",35128,63238,4,1490,1386002992.647,16,9999999
"26755",34605,63239,1,246,1386004219.49,17,9999999
"26756",34963,63241,1,710,1386005149.387,17,9999999
"26757",35575,63242,5,111,1386005876.103,17,9999999
"26758",35574,63243,3,130,1386006309.28,17,9999999
"26759",35577,63244,3,53,1386007572.957,18,9999999
"26760",21478,63246,1,37,1386008321.26,18,9999999
"26761",13403,63247,1,84,1386009162.893,18,9999999
"26762",35578,63248,0,39,1386009560.9,18,9999999
"26763",35581,63250,1,75,1386010980.667,19,-3648.93787694448
"26764",31334,63251,1,75,1386011824.69,19,-3645.34578888893
"26765",35582,63252,4,113,1386012421.963,19,9999999
"26766",30205,63253,0,124,1386012794.557,19,9999999
"26767",7787,63255,0,55,1386013488.973,19,9999999
"26768",35583,63258,0,183,1386014010.94,19,9999999
"26769",32010,63260,1,85,1386018094.67,21,9999999
"26770",28786,63263,2,26,1386018433.29,21,-3648.73405083332
"26771",5509,63265,4,121,1386019180.847,21,9999999
"26772",17037,63268,0,167,1386020001.047,21,9999999
"26773",10829,63269,2,147,1386020937.29,21,9999999
"26774",35591,63270,1,130,1386021688.233,22,9999999
"26775",35594,63274,2,140,1386026474.32,23,-3649.73510749996
"26776",35595,63275,7,3189,1386028016.56,23,9999999
"26777",35597,63278,0,67,1386029597.523,0,9999999
"26778",30192,63280,2,315,1386030924.22,0,9999999
"26779",35597,63281,1,42,1386032089.323,0,9999999
"26780",35026,63282,1,89,1386033618.25,1,9999999
"26781",15949,63283,0,41,1386037045.51,2,9999999
"26782",11944,63286,0,76,1386041957.173,3,9999999
"26783",35599,63288,0,55,1386042903.163,3,9999999
"26784",35600,63290,2,39,1386044258.493,4,-3653.97325833334
"26785",14741,63292,1,26,1386050604.737,6,9999999
"26786",30570,63293,0,37,1386051446.673,6,9999999
"26787",35603,63294,0,57,1386052121.8,6,9999999
"26788",18528,63295,8,377,1386054049.127,7,9999999
"26789",30313,63298,2,79,1386057380.523,7,9999999
"26790",22062,63299,0,75,1386057435.163,7,9999999
"26791",27495,63302,0,105,1386058162.397,8,-3631.55362499999
"26792",35607,63303,0,359,1386058767.423,8,9999999
"26793",25392,63307,0,135,1386063341.187,9,9999999
"26794",32115,63308,0,35,1386065009.38,10,-3650.61019916667
"26795",32115,63309,1,162,1386065255.477,10,9999999
"26796",27854,63311,0,9,1386065581.11,10,-3652.50909361111
"26797",35611,63312,0,27,1386066381.703,10,9999999
"26798",18528,63316,0,77,1386067566.96,10,9999999
"26799",35618,63319,1,92,1386070491.85,11,9999999
"26800",31474,63320,3,40,1386070753.643,11,9999999
"26801",5946,63322,0,310,1386075377.917,12,9999999
"26802",35074,63326,0,97,1386080654.097,14,9999999
"26803",34817,63327,1,236,1386081900.383,14,-3649.50450638884
"26804",35624,63328,1,26,1386082449.94,14,9999999
"26805",31334,63330,1,72,1386085278.847,15,-1644.92723722226
"26806",35629,63331,1,299,1386085539.82,15,9999999
"26807",5795,63332,0,58,1386085981.47,15,9999999
"26808",9845,63333,7,146,1386086082.593,15,9999999
"26809",28281,63334,0,42,1386086556.313,16,9999999
"26810",24163,63336,1,88,1386086995.777,16,9999999
"26811",35474,63337,2,51,1386087216.483,16,9999999
"26812",35632,63339,2,70,1386087667.967,16,9999999
"26813",17661,63340,1,32,1386089051.743,16,9999999
"26814",5359,63341,1,299,1386089242.667,16,9999999
"26815",24139,63345,3,266,1386095986.69,18,9999999
"26816",31019,63346,2,111,1386096299.027,18,9999999
"26817",35635,63347,2,207,1386096974.647,18,9999999
"26818",35026,63348,0,50,1386097657.62,19,9999999
"26819",35637,63349,0,27,1386098764.963,19,9999999
"26820",35557,63351,0,6,1385925299.307,19,9999999
"26821",31104,63352,0,23,1386100367.847,19,9999999
"26822",31466,63353,1,79,1386100707.4,19,-3631.94396305561
"26823",20200,63354,0,71,1386100838.887,20,9999999
"26824",32504,63355,2,54,1386101007.783,20,9999999
"26825",35639,63356,1,118,1386101630.26,20,9999999
"26826",35638,63357,1,157,1386101949.577,20,-3650.63438250005
"26827",21160,63359,0,106,1386102773.81,20,-3648.76551944441
"26828",35026,63361,1,66,1386105097.683,21,9999999
"26829",35286,63362,5,145,1386105430.507,21,9999999
"26830",32145,63366,3,335,1386107173.51,21,-3626.55438888888
"26831",35644,63369,0,191,1386109756.1,22,-3644.98482416663
"26832",35645,63371,2,46,1386111811.027,23,9999999
"26833",23810,63373,2,61,1386114985.65,23,9999999
"26834",35521,63374,3,68,1386118709.97,0,9999999
"26835",35650,63377,3,194,1386122485.743,2,-3648.48109166669
"26836",805,63378,2,60,1386128402.173,3,9999999
"26837",35653,63379,0,58,1386129605.893,4,9999999
"26838",35652,63381,0,29,1386132111.993,4,9999999
"26839",35654,63383,1,19,1386138194.923,6,9999999
"26840",35655,63384,0,56,1386138719.833,6,9999999
"26841",20258,63386,1,53,1386140792,7,-3652.54390083333
"26842",10705,63387,1,85,1386144703.023,8,9999999
"26843",31160,63391,1,67,1386148028.993,9,-3652.9378711111
"26844",35657,63392,1,165,1386149422.17,9,9999999
"26845",35658,63393,0,95,1386149434.367,9,9999999
"26846",35661,63398,0,9,1386156422.927,11,-3652.54428527779
"26847",35665,63399,0,1078,1386159213.237,12,9999999
"26848",35663,63401,0,38,1386159386.09,12,9999999
"26849",32461,63402,0,60,1386160096.453,12,9999999
"26850",35667,63403,0,49,1386160131.573,12,9999999
"26851",31466,63404,1,141,1386161797.403,12,9999999
"26852",30540,63407,1,143,1386162741.92,13,9999999
"26853",35074,63409,0,231,1386163906.13,13,9999999
"26854",8515,63412,3,114,1386164394.387,13,9999999
"26855",35670,63416,0,32,1386165642.637,14,9999999
"26856",20112,63419,1,499,1386167020.18,14,-3652.56911472221
"26857",35672,63421,2,61,1386169387.21,15,9999999
"26858",35673,63422,0,19,1386169743.637,15,9999999
"26859",6479,63423,0,21,1386172688.887,15,9999999
"26860",31420,63424,4,102,1386173417.393,16,9999999
"26861",28864,63425,1,568,1386173433.84,16,9999999
"26862",35677,63426,0,23,1386173893.107,16,9999999
"26863",35678,63427,0,142,1386174372.04,16,-3650.04679166668
"26864",32463,63431,0,80,1386175090.603,16,-3653.00561472224
"26865",35679,63432,0,203,1386176063.403,16,9999999
"26866",35680,63434,0,94,1386177389.137,17,9999999
"26867",35682,63437,2,74,1386178206.647,17,9999999
"26868",35683,63438,0,80,1386178310.287,17,-3651.33389166666
"26869",29774,63439,2,466,1386178676.527,17,9999999
"26870",35684,63442,0,96,1386179033.263,17,-3652.58396111111
"26871",726,63446,2,148,1386181471.583,18,9999999
"26872",34927,63448,0,39,1386182564.607,18,9999999
"26873",9728,63452,0,109,1386187413.82,20,-3653.77080555552
"26874",35691,63453,0,45,1386188734.13,20,9999999
"26875",35463,63454,0,135,1386190072.24,20,-3258.26328055554
"26876",35694,63455,4,434,1386191112.81,21,9999999
"26877",31843,63458,0,62,1386192324.897,21,9999999
"26878",35696,63459,0,19,1386192909.837,21,9999999
"26879",35698,63461,0,67,1386195009.18,22,9999999
"26880",29107,63463,0,38,1386195972.61,22,9999999
"26881",27020,63465,1,152,1386196833.157,22,9999999
"26882",16113,63466,5,240,1386197029.823,22,-3653.99823888885
"26883",11091,63468,3,260,1386197864.56,22,9999999
"26884",11013,63469,5,330,1386198717.667,23,-3643.04913611114
"26885",4673,63470,1,34,1386198848.24,23,9999999
"26886",101,63472,2,61,1386200136.183,23,-3653.27927583337
"26887",34864,63475,0,23,1386202750.55,0,9999999
"26888",34864,63477,1,103,1386206784.343,1,-3654.46314055555
"26889",30540,63478,1,434,1386207575.107,1,9999999
"26890",35343,63479,0,29,1386208501.64,1,9999999
"26891",35704,63481,4,132,1386212317.71,2,9999999
"26892",34636,63483,1,52,1386212810.64,3,9999999
"26893",35705,63485,0,32,1386214618.91,3,9999999
"26894",35160,63489,1,88,1386218633.11,4,9999999
"26895",35707,63490,2,113,1386219383.187,4,9999999
"26896",31841,63492,0,87,1386219754.353,5,9999999
"26897",31160,63494,1,36,1386226756.087,6,-3652.89007222215
"26898",35599,63495,0,38,1386227907.22,7,9999999
"26899",35713,63497,1,227,1386229218.693,7,9999999
"26900",29537,63499,0,89,1386231065.29,8,-3646.26648527775
"26901",16319,63502,1,87,1386233877.563,8,9999999
"26902",11691,63503,2,184,1386236027.553,9,-3643.81620166666
"26903",35716,63504,0,104,1386239151.447,10,-3642.56510000004
"26904",8662,63506,0,41,1386243542.58,11,9999999
"26905",16693,63507,2,20,1386244250.04,11,9999999
"26906",10416,63509,3,238,1386246558.523,12,9999999
"26907",34811,63512,3,116,1386248467.33,13,9999999
"26908",35678,63513,3,772,1386250356.687,13,9999999
"26909",35720,63515,1,157,1386251151.773,13,-3639.20734166669
"26910",28092,63516,0,30,1386252261.603,14,9999999
"26911",364,63518,1,80,1386253729.88,14,-3636.64428611113
"26912",24097,63523,0,59,1386255834.177,15,9999999
"26913",35295,63525,3,120,1386256869.767,15,9999999
"26914",16362,63529,0,211,1386258568.71,15,9999999
"26915",35723,63532,2,106,1386260275.14,16,9999999
"26916",21900,63533,0,268,1386260545.09,16,9999999
"26917",35730,63535,0,215,1386262588.847,16,-3633.96395833333
"26918",22387,63536,3,378,1386262669.893,16,9999999
"26919",16496,63538,0,206,1386263272.36,17,9999999
"26920",1963,63542,1,112,1386268022.643,18,9999999
"26921",32299,63544,1,82,1386268852.173,18,9999999
"26922",14621,63548,2,92,1386269880.003,18,9999999
"26923",24177,63550,0,36,1386271510.827,19,9999999
"26924",35734,63551,0,49,1386271805.79,19,9999999
"26925",35733,63553,0,35,1386272828.297,19,9999999
"26926",35736,63554,4,475,1386273734.737,20,9999999
"26927",35698,63555,1,176,1386274785.287,20,9999999
"26928",13973,63557,0,30,1386275089.56,20,9999999
"26929",35738,63559,0,35,1386275643.107,20,9999999
"26930",35737,63560,0,10,1386275671.517,20,9999999
"26931",26276,63568,1,2467,1386282244.303,22,-3628.04035277777
"26932",26238,63569,1,40,1386283945.93,22,-3629.97479527778
"26933",35746,63570,2,51,1386283972.027,22,9999999
"26934",14289,63571,0,14,1386284220.907,22,9999999
"26935",20425,63572,2,59,1386285411.943,23,9999999
"26936",31147,63573,2,43,1386287658.87,23,9999999
"26937",35599,63574,0,44,1386288026.913,0,9999999
"26938",7616,63575,2,120,1386290032.843,0,9999999
"26939",25529,63576,2,125,1386290165.04,0,9999999
"26940",31534,63578,0,53,1386292749.913,1,9999999
"26941",35749,63579,0,10,1386297322.927,2,9999999
"26942",35751,63581,1,111,1386298367.99,2,9999999
"26943",35756,63583,1,27,1386306705.08,5,-3632.36255083329
"26944",35757,63584,3,40,1386307211.6,5,9999999
"26945",31844,63585,0,189,1386311464.623,6,-3586.99313416673
"26946",24097,63587,2,120,1386315216.533,7,9999999
"26947",27086,63588,1,477,1386316561.63,7,9999999
"26948",31160,63591,1,72,1386321896.033,9,9999999
"26949",35764,63593,3,526,1386323842.253,9,9999999
"26950",16175,63595,2,105,1386324703.443,10,9999999
"26951",35765,63596,0,56,1386325562.407,10,9999999
"26952",29600,63598,1,278,1386326069.523,10,9999999
"26953",24712,63599,0,115,1386328370.133,11,9999999
"26954",32504,63603,2,772,1386331948.85,12,9999999
"26955",35772,63607,2,59,1386336297.737,13,9999999
"26956",28092,63608,0,14,1386336431.12,13,9999999
"26957",28092,63609,0,146,1386337461.55,13,9999999
"26958",35736,63610,3,98,1386337771.917,13,9999999
"26959",30557,63613,3,305,1386341437.933,14,9999999
"26960",8175,63616,0,75,1386344437.163,15,9999999
"26961",2040,63617,0,81,1386344632.807,15,9999999
"26962",35774,63618,0,31,1386345062.287,15,9999999
"26963",35775,63619,4,56,1386345839.01,16,9999999
"26964",29386,63621,1,68,1386347175.583,16,-3627.77324888885
"26965",28216,63625,1,31,1386348148.95,16,9999999
"26966",24097,63626,1,32,1386348234.283,16,-3629.68166944444
"26967",35777,63627,0,26,1386348237.387,16,9999999
"26968",35778,63628,0,108,1386348810.777,16,-3629.45048166666
"26969",32117,63629,0,42,1386349853.743,17,9999999
"26970",35827,63632,2,153,1386350794.517,17,-3629.64890194443
"26971",25529,63634,3,158,1386352683.773,17,9999999
"26972",24097,63635,5,266,1386353784.447,18,-3439.20502694448
"26973",28524,63636,0,31,1386356027.093,18,9999999
"26974",35785,63637,0,51,1386356107.603,18,9999999
"26975",35786,63638,1,568,1386356592.57,19,9999999
"26976",35788,63639,0,10,1386358185.537,19,9999999
"26977",35698,63641,0,45,1386360179.53,20,9999999
"26978",35454,63643,1,89,1386361703.057,20,9999999
"26979",21124,63644,1,74,1386361995.68,20,9999999
"26980",16362,63645,2,84,1386362197.343,20,9999999
"26981",12492,63646,2,534,1386365116.293,21,-3631.37866833336
"26982",35791,63647,4,396,1386365540.247,21,-3626.23621027781
"26983",35792,63648,0,59,1386366079.757,21,9999999
"26984",35793,63652,0,72,1386368618.04,22,-3631.71542138888
"26985",35798,63653,0,189,1386368984.83,22,9999999
"26986",30613,63654,3,206,1386369659.057,22,9999999
"26987",35800,63656,1,96,1386372915.82,23,9999999
"26988",35803,63657,1,88,1386377724.367,0,9999999
"26989",17304,63658,1,41,1386377988.5,0,-3627.73516388886
"26990",35804,63659,1,57,1386378490.57,1,-3563.9196158333
"26991",35805,63660,0,41,1386378664.093,1,9999999
"26992",30331,63664,1,80,1386382054.01,2,9999999
"26993",31152,63665,10,584,1386382463.86,2,-3634.17224722226
"26994",12031,63673,0,45,1386389293.49,4,9999999
"26995",3984,63676,23,922,1386400004.977,7,9999999
"26996",28304,63680,10,508,1386412512.14,10,9999999
"26997",24430,63684,1,373,1386418070.19,12,-3635.85638611111
"26998",30269,63687,1,72,1386425559.38,14,9999999
"26999",3700,63693,2,45,1386427712.23,14,-3639.38772694442
"27000",35810,63694,2,53,1386429891.75,15,9999999
"27001",35811,63695,1,132,1386431178.243,15,9999999
"27002",6720,63699,0,94,1386432951.91,16,9999999
"27003",35818,63705,0,22,1386440668.78,18,9999999
"27004",28086,63708,3,128,1386441395.013,18,-3641.50478333334
"27005",35820,63709,0,89,1386441672.283,18,9999999
"27006",35821,63710,2,83,1386442434.327,18,6146.66817111108
"27007",35828,63713,1,773,1386444969.85,19,9999999
"27008",35826,63715,1,41,1386445953.99,19,-3605.75755194445
"27009",35829,63716,0,179,1386446119.877,19,9999999
"27010",17812,63717,0,26,1386447646.297,20,-3640.43828611109
"27011",35344,63718,2,45,1386452007.653,21,9999999
"27012",14156,63719,1,30,1386453889.28,22,9999999
"27013",35830,63720,2,102,1386454575.17,22,9999999
"27014",21497,63721,2,365,1386455343.13,22,-3637.82138333334
"27015",35822,63723,1,103,1386456593.287,22,-3631.50687777778
"27016",31420,63724,1,82,1386457265.407,23,9999999
"27017",26094,63725,3,78,1386458472.857,23,-3635.94080833329
"27018",35833,63726,0,54,1386458995.07,23,9999999
"27019",35822,63727,0,109,1386441783.423,18,-3636.16993055556
"27020",35841,63729,0,38,1386452169.487,21,9999999
"27021",26500,63731,0,41,1386464768.5,1,9999999
"27022",35833,63733,1,48,1386466248.603,1,9999999
"27023",35837,63736,1,19,1386470291.94,2,9999999
"27024",35160,63738,1,53,1386474727.843,3,9999999
"27025",35160,63740,0,14,1386475037.667,3,-3642.25635388891
"27026",22119,63741,1,75,1386475287.3,4,9999999
"27027",35160,63743,0,21,1386475806.823,4,9999999
"27028",26356,63745,2,130,1386476303.967,4,-3628.65743527777
"27029",24938,63746,0,23,1386476684.7,4,9999999
"27030",26356,63748,0,17,1386480248.863,5,9999999
"27031",35757,63750,2,127,1386481903.827,5,9999999
"27032",22403,63752,1,286,1386482456.877,6,9999999
"27033",35843,63753,0,176,1386483005.49,6,9999999
"27034",29325,63755,2,52,1386486568.383,7,9999999
"27035",6547,63757,0,27,1386490362.263,8,9999999
"27036",35845,63758,0,165,1386496045.103,9,9999999
"27037",34856,63760,7,1269,1386497184.81,10,-3644.89817583336
"27038",273,63761,2,29,1386497402.277,10,9999999
"27039",35846,63764,0,37,1386503272.55,11,9999999
"27040",7787,63765,0,59,1386504512.62,12,9999999
"27041",35848,63766,0,79,1386507815.57,13,9999999
"27042",10402,63768,0,35,1386509419.123,13,9999999
"27043",273,63769,4,251,1386509531.523,13,-3647.69607666665
"27044",35849,63770,1,51,1386509577.4,13,9999999
"27045",35521,63773,1,158,1386511087.357,13,9999999
"27046",24097,63774,0,96,1386513242.22,14,9999999
"27047",22262,63775,1,116,1386514038.4,14,9999999
"27048",35852,63776,0,46,1386514082.417,14,-3648.31183888892
"27049",12409,63778,1,128,1386515098.823,15,9999999
"27050",35855,63779,1,284,1386516282.643,15,9999999
"27051",3794,63781,2,76,1386516442.99,15,9999999
"27052",35857,63785,0,40,1386520021.833,16,9999999
"27053",35864,63788,2,86,1386521989.903,16,-3649.15619055549
"27054",35160,63790,0,15,1386522307.99,17,9999999
"27055",589,63791,0,97,1386522319.763,17,9999999
"27056",35798,63796,0,115,1386525567.71,17,-3649.46378611114
"27057",34694,63798,2,42,1386527086.44,18,9999999
"27058",32172,63801,3,35,1386531028.717,19,-3649.56524722219
"27059",12612,63802,2,40,1386531839.387,19,-3628.47198166668
"27060",35872,63803,5,204,1386532007.523,19,9999999
"27061",35873,63804,0,51,1386532904.53,20,9999999
"27062",34612,63807,1,78,1386533864.777,20,9999999
"27063",35874,63808,0,99,1386533907.52,20,9999999
"27064",32397,63809,1,39,1386534171.787,20,-3649.55036222219
"27065",17865,63810,0,112,1386536217.03,20,9999999
"27066",34856,63812,1,70,1386537518.777,21,9999999
"27067",19788,63814,2,58,1386538120.22,21,9999999
"27068",11233,63815,1,141,1386538168.373,21,9999999
"27069",35878,63816,0,105,1386538697.94,21,9999999
"27070",35879,63818,3,87,1386539341.873,21,9999999
"27071",35880,63820,0,20,1386539597.857,21,9999999
"27072",35881,63821,0,30,1386540550.717,22,6163.9748675
"27073",35884,63828,0,57,1386548102.907,0,9999999
"27074",35886,63830,0,83,1386549978.677,0,9999999
"27075",35885,63831,0,121,1386554463.663,2,-3587.84794444448
"27076",10518,63832,1,167,1386555529.82,2,9999999
"27077",35891,63833,2,40,1386557938.9,2,9999999
"27078",3125,63834,4,480,1386558042.083,3,9999999
"27079",35893,63835,1,40,1386559526.363,3,9999999
"27080",30192,63836,0,38,1386560311.187,3,-3653.97263527777
"27081",35892,63837,0,36,1386561759.793,4,9999999
"27082",31364,63838,0,367,1386562089.267,4,-3644.08621388886
"27083",35897,63842,0,49,1386570354.093,6,-3655.0707555555
"27084",35898,63843,0,174,1386571213.3,6,9999999
"27085",179,63844,0,45,1386580290.563,9,9999999
"27086",35572,63845,1,104,1386581619.443,9,9999999
"27087",3277,63846,8,389,1386587029.17,11,9999999
"27088",35901,63848,5,125,1386588025.99,11,-3658.95771666666
"27089",8694,63850,1,382,1386589956.383,11,-3658.11262861106
"27090",35904,63851,3,358,1386590975.397,12,9999999
"27091",31104,63853,0,74,1386591344.997,12,9999999
"27092",35905,63854,1,41,1386591349.357,12,9999999
"27093",22478,63856,0,289,1386592762.07,12,-3658.81015638888
"27094",30125,63857,0,57,1386593303.13,12,9999999
"27095",29911,63858,1,219,1386593341.847,12,9999999
"27096",27020,63859,0,78,1386593475.117,12,9999999
"27097",35906,63861,1,203,1386595038.2,13,9999999
"27098",35263,63862,0,30,1386595598.727,13,9999999
"27099",35907,63867,0,41,1386598876.037,14,9999999
"27100",35908,63869,0,35,1386599287.787,14,9999999
"27101",35912,63874,0,30,1386601129.183,14,9999999
"27102",35909,63876,0,144,1386602391.417,15,9999999
"27103",35915,63877,1,58,1386602572.13,15,9999999
"27104",25335,63885,1,170,1386608099.79,16,9999999
"27105",35918,63886,1,62,1386608190.453,16,-3654.70956472225
"27106",30125,63887,1,22,1386608464.947,17,9999999
"27107",35923,63888,0,78,1386609505.27,17,9999999
"27108",35924,63889,0,231,1386611364.463,17,9999999
"27109",35462,63891,0,59,1386611933.093,17,-3651.39425083333
"27110",26950,63893,0,81,1386612826.37,18,9999999
"27111",35845,63895,2,302,1386613342.173,18,9999999
"27112",35927,63896,0,69,1386614895.23,18,-3653.20574916667
"27113",4862,63898,4,92,1386616570.923,19,9999999
"27114",35803,63899,1,56,1386616597.533,19,9999999
"27115",28957,63902,4,173,1386618261.583,19,-3651.24173416668
"27116",30557,63903,1,103,1386618337.98,19,9999999
"27117",32397,63905,0,43,1386620651.487,20,9999999
"27118",35931,63906,1,121,1386620811.497,20,9999999
"27119",35932,63909,2,61,1386621820.68,20,9999999
"27120",35922,63910,0,21,1386621875.72,20,9999999
"27121",31843,63912,0,88,1386623021.76,21,-3652.34809250004
"27122",20598,63913,2,152,1386623309.57,21,-3649.78644083334
"27123",21261,63915,0,61,1386625546.207,21,9999999
"27124",22314,63917,2,157,1386626119.26,21,-2814.69964166668
"27125",24293,63919,1,91,1386626549.84,22,-3651.71255083329
"27126",35937,63920,2,66,1386627375.797,22,9999999
"27127",9608,63921,0,34,1386627526.09,22,9999999
"27128",5836,63924,1,43,1386628030.17,22,9999999
"27129",12492,63925,0,92,1386628819.09,22,9999999
"27130",35938,63926,0,34,1386629191.86,22,9999999
"27131",21967,63928,1,136,1386629371.31,22,9999999
"27132",5880,63932,3,390,1386631827.223,23,9999999
"27133",35483,63934,1,32,1386633856.627,0,-3649.48890833331
"27134",3287,63935,0,77,1386634738.183,0,9999999
"27135",35483,63936,1,21,1386635214.697,0,9999999
"27136",35941,63938,0,335,1386636539.673,0,-3435.99650638885
"27137",26611,63940,0,65,1386639066.447,1,9999999
