"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour"
"18338",20213,46229,1,40,1366810706.547,13,-3025.63279277775
"18342",24773,46240,4,231,1366813274.687,14,-3019.77742138889
"18345",24777,46246,0,46,1366815373.833,14,-3013.31761388891
"18350",20656,46252,2,33,1366820602.067,16,-3021.99689999998
"18354",24786,46260,3,53,1366825202.88,17,-3022.49007499999
"18357",10776,46263,0,115,1366827765.87,18,-3021.45865833329
"18358",24790,46265,2,6692,1366828738.13,18,-3022.23852583336
"18365",20884,46280,0,982,1366839855.747,21,-3016.43750472221
"18369",21071,46289,1,847,1366847515.547,23,-3008.04812972221
"18372",24805,46294,-2,775,1366850677.537,0,-2982.34912694441
"18373",24806,46295,4,641,1366851099.84,0,-2983.73220083329
"18374",24807,46296,0,118,1366851817.513,1,-3013.35779611111
"18375",14216,46299,4,326,1366853669.053,1,-3011.1051083333
"18377",2676,46304,1,132,1366859167.593,3,-2989.99124444445
"18381",24144,46314,0,273,1366872337.457,6,-3007.4823575
"18384",24813,46322,0,442,1366879460.157,8,-3014.33247694446
"18385",24818,46326,0,156,1366883409.913,9,-2706.9951202778
"18386",24819,46327,5,1269,1366884010.717,10,-3012.32646222221
"18388",24822,46334,1,16,1366888441.217,11,-3013.62751583331
"18393",6842,46340,0,99,1366892353.917,12,-3013.51480833338
"18397",12603,46345,0,71,1366896042.063,13,-3010.98363777777
"18408",24155,46361,0,109,1366902159.047,15,-3009.35345666667
"18418",11697,46380,4,143,1366912857.963,18,-3005.52932666666
"18421",12287,46384,7,275,1366915304.543,18,-3003.17543333332
"18424",13154,46391,1,88,1366919473.533,19,-3003.35477666669
"18434",24869,46413,2,449,1366941102.893,1,-2995.4878266667
"18436",24872,46416,0,212,1366944805.34,2,-3000.9771036111
"18438",24743,46418,4,66,1366946055.567,3,-2999.59640833331
"18440",24173,46422,1,86,1366957218.4,6,-2987.90924166666
"18443",24879,46426,1,165,1366963268.92,8,-3000.08105000006
"18444",17835,46428,2,149,1366966848.553,9,-2998.40616555558
"18450",24888,46442,0,325,1366987516.79,14,-2994.62689999998
"18453",24890,46446,3,184,1366989393.157,15,-2994.54711944448
"18454",24891,46447,0,465,1366989954.58,15,-2990.29161666665
"18465",14163,46467,1,58,1367007638.037,20,-2960.84459722221
"18466",13991,46471,-1,86,1367013478.437,21,-2907.67292777777
"18467",24915,46473,1,370,1367014522.697,22,-2924.37985111111
"18469",6897,46475,1,303,1367015243.757,22,-2980.05557611108
"18470",12923,46480,2,98,1367024522.963,1,-2976.47650722225
"18471",24926,46482,0,151,1367029261.48,2,-2848.93846750001
"18477",21998,46494,1,181,1367054462.163,9,-2965.26557500005
"18480",24939,46502,0,281,1367065817.063,12,-2971.41090916667
"18483",22119,46505,1,122,1367068939.457,13,-2944.64170194447
"18484",24752,46507,1,105,1367069863.787,13,-2949.87879444447
"18496",24730,46535,7,2985,1367107881.62,0,-2952.94750194444
"18503",24971,46550,3,167,1367140762.773,9,-2939.67482944442
"18504",14730,46551,1,35,1367144730.667,10,-2950.43050833338
"18508",962,46558,1,162,1367153145.003,12,-2946.91856833332
"18512",9330,46569,3,198,1367164849.393,16,-2933.43960166666
"18516",17503,46574,0,109,1367167905.933,16,5952.33713611113
"18520",24989,46588,5,98,1367186100.63,21,-2930.66573055559
"18522",22468,46594,4,1229,1367202550.243,2,-2937.80601750003
"18524",21701,46597,1,81,1367214877.413,5,-2947.20484444446
"18528",24997,46604,2,241,1367220878.403,7,-2465.05928499997
"18539",21998,46626,3,907,1367240364.45,12,-2941.66211027781
"18543",13317,46634,0,722,1367245471.937,14,-2827.78132611109
"18554",13561,46652,0,97,1367258307.2,17,-2927.28501944443
"18556",13154,46654,1,51,1367260341.977,18,-2918.61909722222
"18559",25032,46658,2,192,1367263680.497,19,-568.38788055559
"18567",8320,46670,3,154,1367273138.303,22,-2921.98578416665
"18571",24404,46681,1,267,1367284448.893,1,-2865.88902222223
"18573",1005,46683,1,113,1367286031.067,1,-2913.57218722218
"18576",9174,46688,2,96,1367297707.683,4,-2871.55315361116
"18578",24701,46692,0,22,1367304608.227,6,-2908.3765261111
"18585",14646,46709,2,136,1367325091.957,12,-2899.20922500001
"18590",25056,46720,0,35,1367331025.727,14,-2897.32714833332
"18599",25067,46743,3,144,1367345191.297,18,-2888.54832333333
"18605",12923,46755,2,103,1367352639.663,20,-2815.24111555556
"18607",25065,46759,4,80,1367354915.993,20,-2874.56505444447
"18611",7494,46768,1,75,1367360005.68,22,-881.139868611164
"18613",25086,46773,0,33,1367367962.207,0,-2885.85105749998
"18616",17033,46777,-1,357,1367376684.64,2,-2885.16379527774
"18619",17359,46780,1,59,1367381456.12,4,11695.9606397222
"18623",25093,46785,2,91,1367389517.093,6,-2875.38895444446
"18634",25108,46808,0,208,1367421077.177,15,-2817.94880944444
"18644",25118,46832,1,340,1367435482.537,19,-2570.92960944441
"18650",25127,46843,1,86,1367453882.407,0,-2816.33796861112
"18652",1005,46847,1,46,1367458701.617,1,-2740.96530944447
"18654",14701,46855,1,219,1367480542.87,7,-2845.87070749998
"18655",5546,46856,5,104,1367481516.16,7,-2864.27586111115
"18661",5191,46864,4,334,1367486780.297,9,-2860.33612777776
"18664",25144,46878,1,90,1367495360.767,11,-2849.95701666666
"18670",25062,46887,2,1031,1367501749.733,13,-2851.33511388891
"18674",25157,46895,2,60,1367508423.663,15,-2849.10581666668
"18683",14125,46912,1,146,1367517727.35,18,-2852.31656305552
"18688",9174,46921,3,91,1367524028.733,19,-2850.60356111109
"18693",9162,46941,3,51,1367545035.353,1,-2853.83628499998
"18696",25185,46946,1,144,1367548887.527,2,-2852.95296777778
"18705",13702,46962,1,471,1367567009.653,7,6129.97546861112
"18707",25199,46969,1,66,1367576940.4,10,-2852.83303694447
"18709",12551,46978,3,206,1367584093.45,12,-411.793784166641
"18715",7947,46987,0,216,1367596372.24,15,-2848.44391305559
"18722",25215,47003,1,78,1367608419.3,19,-2826.80173805555
"18724",25184,47008,0,777,1367610285.9,19,-2830.94503055559
"18725",24671,47009,2,216,1367610487.737,19,-2846.72372333335
"18731",25220,47017,0,175,1367615129.093,21,-2834.61183333331
"18734",22505,47026,0,79,1367624749.483,23,-2838.8573786111
"18735",25223,47027,1,424,1367634873.583,2,-2829.24907666663
"18743",25231,47039,0,1282,1367663064.123,10,-2843.93712027782
"18744",16811,47040,0,159,1367667241.847,11,-2828.78816583335
"18745",21998,47041,0,669,1367669100.207,12,-2847.69735111111
"18748",10088,47045,2,424,1367672974.123,13,-2796.9890433334
"18756",18341,47063,1,362,1367691610.8,18,-2845.56965638889
"18768",20793,47087,1,76,1367735854.09,6,-2832.41099916663
"18770",25258,47089,0,164,1367736771.943,6,-2842.25082111114
"18771",21998,47092,1,120,1367741884.56,8,-2844.70476749996
"18776",25184,47113,3,77,1367762974.987,14,-2834.71369638887
"18778",24128,47116,1,108,1367766351.377,15,-2711.83562777771
"18787",24071,47132,1,84,1367784806.96,20,-2829.62770472222
"18795",6946,47145,3,256,1367799443.737,0,-2811.89538055552
"18796",21418,47146,4,153,1367800699.48,0,-2844.25381666667
"18798",20015,47153,4,269,1367802482.367,1,-2791.60845194446
"18800",22435,47159,2,114,1367807419.523,2,-2841.96310000002
"18804",25281,47168,3,402,1367816330.637,4,-2823.63403166665
"18809",1725,47177,2,301,1367829088.94,8,-2844.2529186111
"18810",25291,47178,1,212,1367829370.69,8,-2844.87516388893
"18812",25283,47183,1,81,1367754298.887,11,-2807.21237694449
"18813",17107,47185,1,1301,1367837298.66,10,-2829.8984861111
"18814",25294,47187,2,273,1367840521.46,11,-2846.59195083333
"18815",25184,47190,2,332,1367841605.393,12,-2845.9738258334
"18819",20751,47202,1,79,1367853744.773,15,-2833.94162388888
"18820",22542,47204,0,57,1367855826.53,15,-2840.05356111109
"18823",10776,47209,1,165,1367860933.037,17,-2840.22875194444
"18827",25308,47213,2,147,1367865461.523,18,-2840.52748333335
"18833",8724,47222,2,182,1367878330.707,22,-2817.06975111114
"18834",25321,47224,0,74,1367885746.973,0,-2833.57344333331
"18835",24993,47227,0,80,1367902690.78,4,-2844.34311111112
"18837",25324,47229,0,124,1367907518.54,6,-2848.2566352778
"18841",24507,47235,2,246,1367918672.15,9,-2849.06904083338
"18848",25335,47245,0,147,1367929071.137,12,-2848.90432777782
"18849",24488,47246,0,670,1367930522.04,12,-2847.41458527777
"18851",25336,47253,1,580,1367935099.937,13,-2850.54102972223
"18855",25338,47258,1,64,1367936950.883,14,-2847.09370999999
"18857",6720,47265,2,303,1367939159.293,15,-2846.25444805556
"18858",2798,47266,1,179,1367940041.17,15,-2843.02459166672
"18866",12329,47279,2,26,1367946394.753,17,-2848.4074027778
"18869",20563,47286,1,49,1367951125.253,18,-2832.44523222221
"18876",25356,47296,0,102,1367959137.937,20,-2844.79456388891
"18877",3310,47300,0,181,1367961131.643,21,-2842.72778777785
"18881",25358,47306,2,2234,1367962704.193,21,-2841.6775
"18882",23856,47308,4,96,1367963601.48,21,10461.6656452778
"18884",25360,47314,2,1187,1367972881.59,0,-2841.82733805557
"18889",18215,47324,1,39,1368001738.21,8,-2848.54215472221
"18890",25368,47325,5,350,1368003654.507,9,-2837.41002138886
"18898",25125,47345,1,118,1368020667.19,13,-2849.0322380556
"18901",25386,47348,2,55,1368023063.007,14,-2846.4239927778
"18910",25395,47361,3,160,1368035670.63,17,-2850.48353694446
"18911",25398,47362,2,80,1368036698.477,18,-2847.12813249999
"18913",3488,47366,2,85,1368040143.22,19,-2850.20883888887
"18914",25166,47367,1,29,1368041798.137,19,-2851.26430555556
"18923",12540,47383,0,208,1368051582.587,22,-2844.47196777774
"18933",25428,47396,0,119,1368071105.957,3,4520.64755722225
"18936",25432,47401,0,43,1368091875.113,9,-2855.05825916661
"18938",24059,47407,1,103,1368100914.96,12,-2855.14421666669
"18943",25444,47413,2,90,1368107724.043,13,-2856.02675722222
"18945",25447,47415,4,528,1368110365.743,14,7266.46938999997
"18946",25373,47420,0,940,1368114439.997,15,-2854.29232777774
"18948",9671,47426,0,203,1368120911.387,17,-861.03794083337
"18950",25316,47429,2,133,1368122596.133,18,-2859.08243777778
"18954",25457,47434,2,73,1368129212.71,19,-2860.34122694446
"18960",9887,47444,2,87,1368139720.583,22,-2853.96231944442
"18963",25468,47450,0,52,1368145779.973,0,-2860.466525
"18966",22062,47454,0,193,1368158266.147,3,-2847.14445833332
"18967",12710,47458,1,178,1368168367.34,6,-2862.23209999998
"18969",25476,47464,1,88,1368175937.487,8,-2867.20774638891
"18970",25477,47465,0,269,1368178090.367,9,-2867.09574916667
"18971",25129,47470,1,31,1368183501.63,10,-2865.21605916672
"18979",25487,47481,-3,73,1368196199.637,14,-2843.47668333332
"18980",22062,47484,2,105,1368199032.99,15,-2859.24866583334
"18981",25488,47486,5,1662,1368199900.723,15,-2860.74592222227
"18984",21624,47490,1,58,1368203659.773,16,-916.901935000022
"18987",25493,47494,3,128,1368208670.757,17,-2860.16759916663
"18989",25316,47497,2,68,1368213564.89,19,-2862.27183249997
"18990",18334,47498,2,60,1368213965.483,19,-2853.78739722225
"18992",25420,47502,0,48,1368216336.413,20,-2850.07896666673
"18995",25316,47506,2,793,1368217193.097,20,-2860.96074555556
"18997",3572,47514,0,37,1368229246.863,23,-2862.46821749998
"18998",25110,47515,1,128,1368229544.16,23,-2737.30042027778
"18999",25502,47517,1,168,1368235508.913,1,-2862.67735277779
"19004",25069,47528,0,133,1368270771.393,11,-2866.1461722223
"19008",9662,47535,1,35,1368285489.743,15,-2870.66942305558
"19015",25058,47545,1,140,1368295666.663,18,-2873.13606666671
"19019",4864,47553,1,89,1368301022.387,19,-2865.1232594445
"19025",25532,47567,3,565,1368315830.387,23,-2862.65686583334
"19026",25533,47568,5,290,1368319766.273,0,-2866.72933222221
"19030",12923,47576,1,73,1368329498.167,3,-2866.58818527778
"19033",14730,47583,0,50,1368354239.7,10,-2867.46718527781
"19038",25542,47590,3,47,1368364971.18,13,-2869.7838591667
"19039",25547,47594,1,88,1368368449.623,14,-2872.30966277785
"19050",25469,47613,0,263,1368404014.217,0,-2865.63841944443
"19052",25428,47617,2,98,1368409900.697,1,-2879.25024833335
"19064",25439,47646,2,81,1368444665.88,11,-2872.10186750001
"19070",25588,47661,3,158,1368455006.743,14,8658.4643638889
"19076",24652,47671,1,182,1368460671.063,15,-2859.2708888889
"19081",25601,47689,8,1305,1368468833.15,18,-2856.61649361114
"19084",25602,47692,2,91,1368471972.67,19,-2802.67604250001
"19087",25605,47697,1,2629,1368475948.68,20,-2857.72252027783
"19095",1005,47710,3,103,1368486818.267,23,-2857.8232222222
"19098",25614,47717,2,77,1368494357.5,1,-2857.51541583333
"19104",5797,47729,1,16,1368521214.477,8,-2860.00485277779
"19105",20016,47731,1,854,1368524891.983,9,-2860.8886397222
"19110",25171,47736,20,1175,1368530483.717,11,-2855.52493611111
"19112",1005,47741,0,68,1368532929.76,12,-2853.05682972226
"19116",21030,47749,2,364,1368539490.197,13,-2857.14328805553
"19117",25637,47752,1,1258,1368542010.997,14,-2856.69974555552
"19118",25641,47755,3,311,1368544366.563,15,-2858.83579333332
"19120",9162,47759,4,632,1368546138.303,15,-2857.95224333333
"19124",25646,47771,1,50,1368554326.533,17,-2857.92202583333
"19127",25648,47774,1,74,1368555407.787,18,-2887.9773158333
"19135",22048,47791,1,133,1368572508.16,23,-2857.66672777779
"19138",25663,47799,3,150,1368576819.793,0,-2857.20736833334
"19145",9007,47809,2,74,1368584343.11,2,-2859.59219722225
"19146",25667,47810,0,1134,1368584408.82,2,-2834.47973249998
"19150",25672,47821,0,210,1368599645.247,6,-2847.25067500002
"19154",17359,47828,5,79,1368605884.867,8,-2859.21847055554
"19160",25630,47838,0,24,1368610170.483,9,-2855.53272027777
"19162",18464,47842,2,292,1368610801.93,9,-2850.6782563889
"19164",25677,47846,4,1075,1368613178.653,10,-1355.41495444443
"19169",24999,47855,0,427,1368622834.487,13,-2687.6356694444
"19170",22407,47858,3,426,1368607140.237,8,-2850.64154166665
"19171",16175,47860,0,89,1368626170.403,13,-2796.07809999996
"19172",1005,47863,1,38,1368626655.07,14,-2853.17532972223
"19180",18334,47877,2,309,1368635303.19,16,-2849.07165472223
"19182",25173,47880,0,81,1368637869.26,17,-2853.93044527776
"19183",6327,47881,1,34,1368643216.823,18,-2711.82298888889
"19185",25675,47883,5,72,1368644665.88,19,-2853.01561944445
"19187",25386,47885,2,70,1368646965.157,19,-2855.60330555558
"19189",1005,47889,10,651,1368649923.78,20,-2855.36651194447
"19200",17042,47907,3,361,1368684494.643,6,-2850.89375444452
"19206",25724,47918,0,113,1368696446.687,9,-2860.12858166668
"19208",25726,47923,0,98,1368699805.8,10,-2809.86297583335
"19211",25729,47929,2,174,1368703217.307,11,-2857.32637888889
"19222",25736,47951,1,34,1368721244.31,16,-2857.25691749997
"19225",25747,47960,1,117,1368729378.61,18,-2858.46938527783
"19230",25754,47969,3,273,1368737041.953,20,-2850.68824444446
"19233",25759,47974,2,56,1368744797.197,22,-2858.02760750002
"19235",25761,47977,1,6008,1368748924.417,0,-2842.37225000004
"19237",7399,47987,-1,57,1368763010.023,3,-2861.74940361109
"19239",1005,47989,3,575,1368767340.913,5,-2861.50300000005
"19244",14730,48001,3,280,1368778620.827,8,-2859.19971777783
"19246",25774,48005,0,163,1368781944.47,9,-2845.12806583332
"19250",25780,48017,1,76,1368793578.76,12,-2894.5501547222
"19255",25439,48023,0,333,1368798988.203,13,-1501.16811750001
"19256",25667,48025,4,875,1368800857.777,14,-2758.61134916663
"19257",25786,48027,3,50,1368803055.7,15,-2853.76261305557
"19258",25787,48028,3,226,1368803212.813,15,-2850.16359055552
"19259",1005,48029,2,78,1368803221.483,15,-2852.02383055554
"19260",24046,48030,3,338,1368803882.55,15,6104.101875
"19262",6575,48033,1,103,1368808894.287,16,-2816.6127638889
"19264",1390,48040,2,123,1368813948.31,18,-2853.42061750001
"19265",25792,48042,2,2073,1368814858.293,18,-2853.17199722224
"19268",8006,48045,2,112,1368816320.133,18,1098.13763250007
"19274",1005,48060,5,763,1368833217.327,23,-2854.78335194449
"19277",25805,48072,1,47,1368850179.883,4,-2854.78501472221
"19279",25803,48075,1,199,1368853416.14,5,-2709.55421111107
"19280",17359,48076,1,127,1368854698.743,5,-2853.32188972222
"19286",25811,48086,1,79,1368870654.383,9,-2826.36876749999
"19288",12923,48092,1,84,1368874489.04,10,-2846.75387694445
"19292",25443,48102,0,103,1368891874.563,15,-2848.61553611113
"19295",24512,48107,0,43,1368897868.197,17,-2827.47038055552
"19297",6946,48112,1,62,1368900316.133,18,-2817.34916749994
"19308",14270,48133,0,45,1368959411.713,10,-2848.8844155556
"19312",2451,48143,0,96,1368967104.587,12,-2845.73127499998
"19316",25761,48149,0,137,1368969830.383,13,-2846.74907583329
"19318",25843,48152,0,42,1368973054.503,14,-2845.74752305554
"19322",25851,48162,1,70,1368980467.297,16,-2836.21820555554
"19323",25850,48166,0,35,1368981595.457,16,-2833.40232694447
"19329",25857,48178,1,66,1368999914.88,21,-2840.97200833334
"19332",12257,48186,0,164,1369016171.367,2,-2839.37628250003
"19333",17688,48187,3,96,1369017560.303,2,-2817.46396277779
"19338",25870,48199,3,593,1369046191.75,10,-2849.35898694442
"19340",1005,48206,4,139,1369053802.113,12,-2689.37386194441
"19344",25875,48212,1,214,1369058702.323,14,-2821.71809166663
"19345",25872,48215,1,351,1369059354.713,14,-2838.57971472224
"19347",25881,48219,3,515,1369062812.62,15,-2847.63876194437
"19351",25884,48225,0,32,1369066532.55,16,-2846.46873333328
"19356",253,48233,2,793,1369074329.21,18,-2832.36759250005
"19357",21006,48234,0,77,1369074557.173,18,-2843.46175083333
"19362",20836,48242,2,231,1369083037.393,20,-2841.12682222227
"19364",17953,48244,3,967,1369083610.497,21,-2835.30029833337
"19367",11708,48247,1,538,1369086268.25,21,-2834.85604527778
"19369",25900,48254,1,62,1369092743.237,23,1079.47122583336
"19370",25902,48260,1,100,1369104891.553,2,-2837.91380916668
"19373",13614,48267,1,161,1369112364.757,4,-2843.62331388884
"19388",24710,48302,2,2196,1369145060.377,14,-2846.45211027775
"19390",25924,48306,0,126,1369146183.283,14,-2837.5855388889
"19395",1005,48314,3,201,1369150547.657,15,-2842.28121027781
"19399",25207,48326,0,40,1369157703.497,17,-2837.09645833333
"19416",17688,48357,1,197,1369195288.163,4,-2843.34830555558
"19418",25954,48360,0,86,1369203927.333,6,11015.2532416667
"19421",25957,48367,1,86,1369214182.163,9,-2845.66623694446
"19424",14270,48370,1,43,1369216422.707,9,-2844.63464361111
"19426",25962,48373,2,38,1369217626.52,10,-2845.14029916664
"19427",25962,48374,1,59,1369218121.423,10,-2753.93388333327
"19431",12548,48381,5,319,1369229686.787,13,-2841.45156111108
"19435",25975,48391,2,123,1369238375.087,15,-2846.89204444442
"19444",25932,48411,2,740,1369247017.57,18,-2749.31543333332
"19445",13561,48412,3,1905,1369247758.12,18,-2839.24296749996
"19446",25059,48419,2,121,1369258554.047,21,-2838.43768888884
"19448",7616,48425,1,197,1369263146.03,22,-2837.71615916669
"19452",20709,48435,2,172,1369268249.257,0,4765.07270722224
"19454",25995,48441,7,547,1369277865.357,2,-2820.03716499998
"19458",13561,48455,1,47,1369298218.45,8,-2843.63726305558
"19460",26001,48462,1,25,1369302887.007,9,-2750.35342499998
"19463",25862,48466,2,1044,1369305355.76,10,1593.95340555555
"19464",14767,48467,1,3209,1369305390.523,10,-2825.85149611109
"19466",26004,48473,2,403,1369311943.933,12,9098.0404741666
"19467",26005,48475,1,34,1369313628.61,12,-2708.12995000005
"19470",26008,48481,6,3792,1369315906.563,13,-2842.17316194442
"19471",26011,48486,-1,411,1369319632.577,14,-2838.62075388895
"19473",20709,48490,1,187,1369321926.567,15,-2838.03017222219
"19475",14767,48496,0,130,1369324338.27,15,-1484.46561750001
"19478",26019,48500,0,52,1369324995.203,16,-2836.42447222226
"19480",24786,48506,2,374,1369329981.45,17,-2413.8081361111
"19483",14803,48512,1,270,1369331912.907,17,-2783.07994083338
"19486",26032,48518,4,1218,1369334984.75,18,-2834.15218333337
"19488",7616,48523,1,143,1369339010.623,19,-2834.73283611112
"19492",26036,48527,0,216,1369340454.363,20,-2832.62300083333
"19493",7947,48532,1,1274,1369345247.89,21,-2833.13223527776
"19495",22452,48534,6,221,1369346270.703,21,-2834.94926472227
"19500",26049,48544,1,58,1369355725.87,0,-2832.43457416667
"19503",1005,48553,2,604,1369360432.767,1,-2833.40150472224
"19521",26073,48581,5,159,1369404456.63,14,-2406.12614722225
"19523",6103,48583,1,1064,1369406877.64,14,-2829.52828333331
"19524",22587,48584,0,116,1369407153.447,14,-2657.13497500002
"19525",25339,48587,1,493,1369409419.403,15,-2830.91084527771
"19527",16789,48594,0,390,1369418202.87,17,-2832.22617777771
"19534",26220,48609,4,204,1369437372.683,23,-2821.10276750002
"19538",10980,48613,1,720,1369453270.333,3,8146.8838602778
"19540",26094,48615,0,146,1369455916.097,4,-2149.77838250001
"19543",26107,48621,0,65,1369478698.807,10,-1641.96759638886
"19553",12329,48639,1,216,1369513399.6,20,-2833.1895519444
"19559",12329,48647,0,46,1369534757.777,2,-2835.1449019444
"19560",26131,48648,0,432,1369538292.113,3,-2769.34564999998
"19562",17357,48654,1,75,1369552144.383,7,-2819.19928499997
"19564",26140,48656,4,219,1369569749.267,12,-2838.27064638886
"19570",20065,48671,0,275,1369589915.153,17,-2840.16410638889
"19571",12492,48674,3,574,1369593578.06,18,-2841.43169805553
"19574",25144,48677,1,172,1369596399.05,19,-2826.83420916663
"19575",26110,48678,3,102,1369596459.12,19,-2830.00949999995
"19581",17661,48688,5,295,1369610600.083,23,-2837.66557027777
"19582",26151,48689,0,105,1369610848.177,23,-2842.12737777776
"19591",6884,48706,11,351,1369648989.937,10,-2843.49087416669
"19596",26164,48714,1,24,1369661742.96,13,-2847.97534805556
"19599",26130,48718,1,126,1369670333.86,15,-2850.96303694447
"19601",1005,48720,2,64,1369670701.557,16,-2593.1531372222
"19606",26091,48730,2,54,1369679488.207,18,-2848.50494361109
"19610",4733,48739,8,971,1369688707.43,21,-2851.66426583336
"19615",26183,48745,1,164,1369692368.247,22,-2831.1551102778
"19617",3693,48747,2,184,1369693278.007,22,-2850.11486027777
"19620",26186,48752,1,19,1369694732.607,22,-2834.61659833332
"19621",24097,48754,0,91,1369697118.23,23,-2838.18040083336
"19622",9162,48755,3,195,1369698644.453,23,-1978.84983222226
"19623",26189,48756,6,327,1369700288.96,0,-2846.42387972222
"19624",26190,48757,1,58,1369700849.203,0,-2342.7879480556
"19626",26191,48759,3,136,1369706391.88,1,-2849.51659250001
"19629",19867,48763,3,310,1369707436.947,2,-2849.13507694443
"19630",26150,48764,1,30,1369708851.47,2,-2846.11639444444
"19632",1005,48767,0,360,1369712089.933,3,-324.867740555604
"19636",13902,48774,2,197,1369721422.107,6,-2848.58060277773
"19639",26201,48782,0,421,1369731295.873,8,-2846.62890916672
"19644",26208,48796,1,201,1369738895.57,11,-2713.17409250001
"19648",1005,48805,0,96,1369743613.347,12,-2845.42296777778
"19656",26091,48820,0,150,1369753875.973,15,-2847.73112944444
"19657",25932,48821,3,326,1369754207.913,15,-2839.48762944447
"19658",24671,48822,1,102,1369754861.14,15,-2848.28693249994
"19662",22311,48828,2,62,1369758692.283,16,-2844.7742777778
"19663",26225,48830,1,16,1369759644.267,16,-2847.99724999997
"19665",26225,48833,2,95,1369680780.473,18,-2813.3171277778
"19666",21626,48836,0,360,1369763398.217,17,-2825.43505833334
"19667",26228,48837,0,55,1369765134.89,18,-2846.04843527774
"19669",26230,48845,2,60,1369772625.243,20,-2842.06285722223
"19670",12942,48848,1,1100,1369775201.23,21,-2844.37486944444
"19671",26232,48849,1,62,1369776291.71,21,-2844.68688527783
"19672",21863,48850,1,72,1369776493.473,21,-2844.28514805555
"19676",26238,48854,1,178,1369781702.387,22,-2845.40349638893
"19681",26240,48870,9,173,1369786802.797,0,-2842.73868888888
"19682",26091,48872,1,108,1369787540.677,0,-2843.99303722223
"19684",26091,48877,0,281,1369793489.343,2,-2843.96411277778
"19686",3722,48882,0,103,1369799485.197,3,-2829.2589927778
"19688",26245,48887,1,150,1369806100.553,5,-2845.95514888889
"19693",26253,48897,2,40,1369819571.64,9,-2848.00772583326
"19697",26115,48903,5,127,1369827843.78,11,-2848.28770277778
"19698",32299,48907,0,70,1369831301.617,12,5569.39760083331
"19700",22452,48910,1,41,1369832402.64,13,-2850.7559972222
"19704",26269,48918,5,638,1369841968.227,15,-2852.15886388891
"19706",26272,48922,7,2800,1369846674.203,16,-2840.50589527779
"19718",6897,48948,2,110,1369873138.947,0,-2848.88740833335
"19726",26248,48962,5,978,1369894407.517,6,-2851.82618249999
"19730",26297,48973,2,87,1369901764.137,8,-2820.18128166669
"19731",26296,48974,1,70,1369903149.83,8,-2851.76795749995
"19735",26296,48980,1,55,1369907777.223,9,-2850.89602500002
"19740",14346,48989,4,233,1369920715.243,13,-2846.47070916666
"19742",21104,48992,1,155,1369927550.45,15,-2501.66695638888
"19743",7255,48995,1,104,1369932688.73,16,-2850.18248805556
"19749",24230,49008,1,101,1369941534.227,19,-2853.64073722223
"19751",3488,49014,11,1413,1369948467.373,21,-2760.54139722228
"19752",21178,49017,1,68,1369951025.27,21,-2852.48140555554
"19754",26323,49020,2,65,1369955632.36,23,-2856.06188138896
"19755",22468,49023,1,112,1369959432.003,0,-2856.50288777782
"19757",23606,49027,1,392,1369964569.177,1,-2497.00509083337
"19769",16789,49061,1,102,1370014138.337,15,-2143.1628316666
"19773",12492,49068,2,331,1370023013.537,17,-2859.23376499997
"19774",16789,49070,1,274,1370023278.933,18,-2853.78174333334
"19777",26356,49077,0,30,1370035073.117,21,-2858.96524722225
"19778",25184,49078,2,66,1370035141.477,21,-2860.70918805553
"19787",26365,49093,0,198,1370051586.673,1,-2859.05866111106
"19795",1005,49108,0,83,1370099856.29,15,-2853.76442416668
"19796",26361,49113,2,1306,1370105004.35,16,-2831.22687583327
"19798",26380,49120,1,39,1370112020.5,18,-2857.16521194445
"19805",26388,49135,2,123,1370144034.903,3,-1260.39945166667
"19810",25739,49144,5,3663,1370165767.877,9,-2861.5456583333
"19813",26397,49149,2,157,1370174146.6,11,-2846.5521147222
"19815",26398,49152,4,294,1370178134.777,13,-2851.80619277775
"19816",26401,49156,-1,213,1370180367.307,13,-2858.72497138884
"19817",26403,49160,2,285,1370185645.763,15,9130.37776111113
"19818",25814,49162,3,1418,1370187525.747,15,-2760.9025861111
"19822",26383,49166,2,81,1370192209.44,16,-2836.62290000002
"19824",26411,49168,1,135,1370195766.733,17,-2856.51145361112
"19855",26444,49226,0,315,1370264254.747,12,-2852.0472694444
"19860",26446,49231,1,104,1370268634.487,14,-2560.57568805556
"19864",26456,49238,1,29,1370276959.88,16,-2856.11416305555
"19865",8433,49239,16,1512,1370277215.397,16,-2856.78538166669
"19868",14730,49243,0,59,1370277870.547,16,-2853.30516111109
"19875",26058,49266,1,262,1370311262.713,2,-2612.12517583337
"19878",2750,49272,6,161,1370320603.34,4,-2855.99423694445
"19885",10286,49284,1,80,1370337985.537,9,-2853.68893166668
"19890",26484,49293,1,50,1370350947.187,13,-2688.48917888886
"19894",23758,49298,0,152,1370354700.533,14,-2854.82051944441
"19898",12287,49309,1,80,1370360755.773,15,-2855.51206666668
"19903",25814,49320,3,1023,1370367907.373,17,-2856.41950277779
"19909",9146,49333,3,924,1370382651.187,21,-2858.36462138891
"19912",26506,49339,3,286,1370390862.73,0,-2838.48847583334
"19916",26629,49350,3,62,1370396245.51,1,-2858.77036305553
"19922",20556,49359,0,309,1370420886.543,8,-2863.46736472223
"19923",12492,49360,4,233,1370421973.01,8,-2852.11048611111
