"","ParentPostID","AnswerTime"
"18505",33820,1344338711.68
"18506",33829,1344339592.627
"18507",33829,1344340218.09
"18508",33839,1344342842.887
"18509",33780,1344342954.58
"18510",13414,1344345082.663
"18511",33780,1344345083.35
"18512",33849,1344351966.873
"18513",33795,1344353116.44
"18514",28233,1344357136.553
"18515",33860,1344359339.507
"18516",33860,1344363130.217
"18517",33859,1344364848.43
"18518",33860,1344366687.013
"18519",33874,1344367841.917
"18520",33844,1344369909.83
"18521",33867,1344370696.54
"18522",33862,1344371915.7
"18523",33885,1344372336.387
"18524",33852,1344374714.547
"18525",33876,1344377197.403
"18526",33887,1344377397.437
"18527",33869,1344378498.367
"18528",33888,1344378971.693
"18529",33871,1344381670.28
"18530",33888,1344383543.58
"18531",33899,1344390014.25
"18532",33902,1344390740.553
"18533",33878,1344393527.953
"18534",33776,1344398566.083
"18535",33753,1344400491.77
"18536",33864,1344412204.333
"18537",33912,1344424617.81
"18538",33912,1344426213.317
"18539",33765,1344433541.353
"18540",33796,1344436026.263
"18541",33923,1344438204.13
"18542",17622,1344439569.577
"18543",33923,1344439988.083
"18544",33923,1344441656.61
"18545",33927,1344441702.56
"18546",33923,1344442190.093
"18547",33931,1344444136.84
"18548",33931,1344444149.15
"18549",2,1344446871.737
"18550",3,1344447636.307
"18551",24324,1344447990.66
"18552",33937,1344448674.167
"18553",33418,1344449267.047
"18554",33899,1344449821.01
"18555",33940,1344450705.227
"18556",33931,1344456403.27
"18557",33765,1344458362.763
"18558",33354,1344459841.66
"18559",33906,1344459861.327
"18560",33948,1344460138.687
"18561",33865,1344466228.953
"18562",24324,1344469398.503
"18563",33918,1344470559.173
"18564",25895,1344472750.123
"18565",33683,1344480060.257
"18566",33961,1344499530.117
"18567",33674,1344502122.797
"18568",33919,1344502276.127
"18569",7057,1344502501.873
"18570",33961,1344505153.307
"18571",33940,1344509405.293
"18572",33969,1344509773.68
"18573",33970,1344510155.56
"18574",33976,1344511787.817
"18575",33808,1344512168.277
"18576",33980,1344516097.433
"18577",33961,1344521426.073
"18578",33984,1344523980.113
"18579",33796,1344524241.15
"18580",33746,1344524725.727
"18581",33987,1344528227.837
"18582",33982,1344529609.307
"18583",33984,1344530432.257
"18584",33996,1344530644.807
"18585",33185,1344531091.007
"18586",31910,1344531284.673
"18587",23017,1344532250.737
"18588",33999,1344532477.323
"18589",33987,1344535712.433
"18590",34008,1344536370.753
"18591",34012,1344414589.68
"18592",33859,1344542533.22
"18593",33888,1344542994.45
"18594",34014,1344543412.757
"18595",33984,1344543436.173
"18596",34017,1344546572.893
"18597",1595,1344546836.887
"18598",34023,1344548210.077
"18599",34023,1344552506.627
"18600",19073,1344561842.517
"18601",34030,1344568265.733
"18602",34028,1344570420.79
"18603",33814,1344575663.573
"18604",33970,1344581655.37
"18605",34014,1344583720.437
"18606",33970,1344586441.713
"18607",34027,1344586561.197
"18608",33796,1344593176.793
"18609",33796,1344595004.17
"18610",33970,1344595211.15
"18611",33796,1344595915.96
"18612",34038,1344598906.68
"18613",34043,1344602664.48
"18614",33967,1344605801.127
"18615",25191,1344607554.09
"18616",33879,1344608453.44
"18617",34057,1344608954.957
"18618",33596,1344609255.293
"18619",34050,1344609581.737
"18620",33746,1344609763.073
"18621",34033,1344612151.647
"18622",34033,1344612221.303
"18623",34052,1344614532.77
"18624",34070,1344620320.84
"18625",33996,1344625108.683
"18626",34076,1344627176.007
"18627",25191,1344627461.72
"18628",34070,1344627901.507
"18629",34057,1344630352.153
"18630",34089,1344630436.553
"18631",25317,1344631685.72
"18632",34088,1344631761.96
"18633",34072,1344633589.893
"18634",34082,1344635436.517
"18635",34057,1344635976.69
"18636",34081,1344643271.53
"18637",34082,1344643429.47
"18638",34081,1344644064.977
"18639",34088,1344648274.39
"18640",34107,1344648352.593
"18641",33683,1344651153.283
"18642",33780,1344651512.747
"18643",34065,1344651958.29
"18644",24527,1344654074.657
"18645",33879,1344660204.65
"18646",34106,1344663835.267
"18647",34044,1344663952.07
"18648",33848,1344666281.677
"18649",34107,1344684191.553
"18650",34125,1344684891.383
"18651",33780,1344689473.763
"18652",34132,1344692397.19
"18653",34134,1344696786.113
"18654",33780,1344697721.883
"18655",34134,1344699441.83
"18656",33104,1344714542.427
"18657",34140,1344715234.517
"18658",34140,1344715868.937
"18659",33780,1344715914.193
"18660",34132,1344716038.933
"18661",34130,1344716778.51
"18662",34130,1344717165.597
"18663",34150,1344725704.473
"18664",34148,1344726656.603
"18665",34126,1344727996.203
"18666",34151,1344729493.583
"18667",33511,1344730918.047
"18668",34132,1344732752.317
"18669",34151,1344742138.41
"18670",34165,1344742615.91
"18671",33683,1344746196.24
"18672",28321,1344747448.08
"18673",34169,1344767789.817
"18674",34073,1344771628.287
"18675",34176,1344779765.14
"18676",26694,1344780214.183
"18677",34177,1344781028.747
"18678",34174,1344792630.067
"18679",34177,1344796586.157
"18680",34057,1344806173.5
"18681",34038,1344807573.07
"18682",22445,1344817072.7
"18683",34139,1344817240.79
"18684",34057,1344819747.56
"18685",26828,1344829906.177
"18686",34188,1344832721.953
"18687",34201,1344837850.877
"18688",34193,1344851315.23
"18689",34120,1344851671.463
"18690",34207,1344852504.503
"18691",34193,1344853576.017
"18692",34201,1344854178.797
"18693",34206,1344855043.523
"18694",34094,1344855584.43
"18695",19459,1344864635.653
"18696",34224,1344868263.59
"18697",34224,1344872202.02
"18698",34229,1344872534.98
"18699",34193,1344873644.833
"18700",21169,1344874046.463
"18701",34177,1344874198.683
"18702",34237,1344879232.653
"18703",34197,1344879576.47
"18704",34229,1344882264.867
"18705",34239,1344884535.037
"18706",34225,1344887472.513
"18707",5007,1344890080.603
"18708",34242,1344890981.38
"18709",14585,1344891901.54
"18710",34257,1344894271.857
"18711",34259,1344894692.58
"18712",34264,1344898304.503
"18713",34263,1344904254.873
"18714",34239,1344906133.497
"18715",34268,1344908242.887
"18716",34221,1344911652.103
"18717",34229,1344914099.447
"18718",18855,1344930279.867
"18719",25285,1344933364.633
"18720",33315,1344933549.833
"18721",6702,1344935757.307
"18722",34277,1344936853.937
"18723",34277,1344941524.973
"18724",34237,1344946253.723
"18725",33078,1344947227.05
"18726",34289,1344951626.127
"18727",34283,1344951841.317
"18728",34291,1344954306.153
"18729",34302,1344961528.42
"18730",17881,1344964451.55
"18731",34306,1344965501.79
"18732",34312,1344968121.597
"18733",34312,1344968365.057
"18734",34266,1344970161.85
"18735",34238,1344971307.393
"18736",34318,1344975337.08
"18737",34309,1344976113.46
"18738",34319,1344976188.947
"18739",34304,1344976862.117
"18740",34132,1344978168.36
"18741",34306,1344980213.54
"18742",30415,1344982955.75
"18743",34325,1344984078.28
"18744",34319,1344985587.063
"18745",30633,1344993636.867
"18746",34242,1345003197.713
"18747",34335,1345009530.947
"18748",34338,1345014052.703
"18749",34338,1345020410.767
"18750",34338,1345030438.007
"18751",34325,1345032170.1
"18752",34264,1345032191.18
"18753",33709,1345036393.227
"18754",34332,1345036781.3
"18755",30633,1345038133.607
"18756",34225,1345038283.317
"18757",34347,1345039163.733
"18758",34195,1345041651.427
"18759",34356,1345042852.057
"18760",34358,1345046118.67
"18761",34364,1345046866.46
"18762",34369,1345048515.11
"18763",34362,1345048856.557
"18764",34363,1345050442.723
"18765",34363,1345050629.85
"18766",34360,1345051191.367
"18767",32392,1345051523.997
"18768",34373,1345052305.96
"18769",34306,1345052840.42
"18770",34358,1345052953.897
"18771",34360,1345053107.323
"18772",34325,1345053662.977
"18773",34384,1345058553.8
"18774",6896,1345059723.143
"18775",34389,1345060023.593
"18776",34390,1345061886.413
"18777",34394,1345061991.413
"18778",34396,1345063509.47
"18779",34396,1345067681.93
"18780",34400,1345067919.653
"18781",34379,1345067967.787
"18782",34400,1345068127.6
"18783",34394,1345068640.053
"18784",34390,1345070916.6
"18785",34300,1345075483.293
"18786",34226,1345079071.543
"18787",34379,1345080009.77
"18788",33967,1345093617.587
"18789",34418,1345099768.307
"18790",34423,1345108595.923
"18791",34418,1345109721.217
"18792",34424,1345112775.323
"18793",34424,1345115151.733
"18794",29805,1345115502.317
"18795",34428,1345115543.3
"18796",22951,1345118102.263
"18797",34430,1345118860.603
"18798",34428,1345120802.57
"18799",34439,1345124135.163
"18800",29805,1345124522.19
"18801",34446,1345129147.067
"18802",34446,1345129209.427
"18803",34442,1345130098.077
"18804",32694,1345131041.133
"18805",34442,1345131679.293
"18806",34452,1345133122.887
"18807",34453,1345133824.02
"18808",33352,1345133915.077
"18809",34453,1345134391.573
"18810",6746,1345135644.87
"18811",34459,1345136616.127
"18812",33352,1345139857.363
"18813",32397,1345141637.217
"18814",34177,1345143411.193
"18815",34459,1345145243.62
"18816",34465,1345146047.54
"18817",34442,1345146804.92
"18818",34463,1345149695.897
"18819",34477,1345150264.347
"18820",34483,1345153111.983
"18821",34465,1345154697.663
"18822",32405,1345155760.743
"18823",34482,1345160574.543
"18824",34445,1345163296.19
"18825",34488,1345163389.307
"18826",170,1345170689.827
"18827",34479,1345179699.587
"18828",34493,1345184908.527
"18829",34488,1345186390.91
"18830",34502,1345186719.203
"18831",34510,1342380552.287
"18832",34509,1345201260.383
"18833",34512,1345204882.097
"18834",34494,1345214964.483
"18835",34496,1345216975.787
"18836",34500,1345219813.547
"18837",34462,1345220448.637
"18838",34488,1345220510.733
"18839",34524,1345221766.607
"18840",34507,1345223042.833
"18841",34517,1345225132.57
"18842",34529,1345225178.787
"18843",34094,1345225928.1
"18844",34532,1345226411.113
"18845",34535,1345229519.167
"18846",34537,1345230840.523
"18847",13797,1345231039.027
"18848",34462,1345231292.553
"18849",34543,1345234329.473
"18850",34538,1345234410.33
"18851",34549,1345229430.703
"18852",34547,1345234820.27
"18853",34543,1345237946.507
"18854",34553,1345238464.513
"18855",34552,1345239053.667
"18856",34537,1345247138.51
"18857",34544,1345261454.617
"18858",34559,1345265077.353
"18859",13797,1345278268.943
"18860",34543,1345278529.063
"18861",34537,1345282470.29
"18862",34570,1345285883.59
"18863",34574,1345287169.72
"18864",34569,1345288689.697
"18865",34578,1345290591.797
"18866",34527,1345291404.893
"18867",34578,1345292393.23
"18868",555,1345303776.64
"18869",34587,1345307861.77
"18870",34588,1345308635.543
"18871",34587,1345312193.477
"18872",34559,1345312548.197
"18873",34593,1345313834.97
"18874",33224,1345316166.137
"18875",3082,1345320074.56
"18876",34506,1345329240.817
"18877",34598,1345330720.463
"18878",34604,1345331022.247
"18879",15308,1345339888.877
"18880",34610,1345360035.61
"18881",34613,1345360168.517
"18882",34616,1345223086.04
"18883",34616,1345227291.81
"18884",34616,1345233683.067
"18885",34586,1345364589.49
"18886",34604,1345369479.34
"18887",34612,1345376981.383
"18888",14143,1345382805.893
"18889",34612,1345383075.457
"18890",34625,1345383495.283
"18891",34633,1345393913.76
"18892",34636,1345397024.177
"18893",34637,1345399421.253
"18894",34641,1345402055.953
"18895",34644,1345404382.443
"18896",34647,1345416990.78
"18897",34649,1345419132.713
"18898",13509,1345419327.377
"18899",34649,1345419441.057
"18900",34654,1345421747.127
"18901",34652,1345423090.71
"18902",34663,1345427079.197
"18903",33823,1345428712.823
"18904",33823,1345429830.043
"18905",10805,1345431061.35
"18906",34670,1345431905.357
"18907",34659,1345432073.437
"18908",34670,1345432633.98
"18909",34669,1345433150.923
"18910",31113,1345434345.28
"18911",34608,1345447347.33
"18912",34682,1345448358.59
"18913",34647,1345450885.997
"18914",34624,1345451075.79
"18915",22680,1345451405.33
"18916",34652,1345453343.75
"18917",34642,1345457743.68
"18918",34611,1345459999.06
"18919",33842,1345460384.353
"18920",34690,1345460774.49
"18921",34652,1345461880.413
"18922",34696,1345470409.15
"18923",34703,1345472190.62
"18924",34667,1345472345.68
"18925",34706,1345473927.78
"18926",18167,1345474565.707
"18927",34706,1345474866.743
"18928",34706,1345474931.6
"18929",1149,1345476294.61
"18930",34681,1345476608.94
"18931",34663,1345479520.873
"18932",34669,1345480258.997
"18933",34714,1345480642.637
"18934",34669,1345481900.47
"18935",34669,1345482476.82
"18936",34642,1345483021.32
"18937",1149,1345483426.867
"18938",33842,1345483523.407
"18939",22569,1345483860.77
"18940",34724,1345486111.393
"18941",34728,1345488072.183
"18942",34726,1345488495.207
"18943",34642,1345488828.787
"18944",34678,1345489399.02
"18945",34727,1345489846.183
"18946",34683,1345491076.713
"18947",34736,1345492966.607
"18948",34107,1345493490.327
"18949",34663,1345494187.11
"18950",34741,1345496652.91
"18951",34740,1345499339.483
"18952",34222,1345501576.01
"18953",34726,1345502432.067
"18954",485,1345511830.39
"18955",34251,1345514125.737
"18956",34751,1345515824.847
"18957",34726,1345520013.157
"18958",33947,1345523857.397
"18959",34698,1345525218.873
"18960",34272,1345527880.953
"18961",34753,1345532005.013
"18962",34642,1345538434.627
"18963",34762,1345548182.767
"18964",34763,1345548500.73
"18965",34761,1345548816.253
"18966",34741,1345551099.13
"18967",34769,1345553784.3
"18968",34769,1345554033.647
"18969",34771,1345558074.68
"18970",34776,1345555952.04
"18971",34776,1345556787.833
"18972",34767,1345559979.027
"18973",34776,1345560784.017
"18974",34763,1345563924.073
"18975",34761,1345564455.04
"18976",30633,1345565206.19
"18977",34726,1345565230.107
"18978",34726,1345566463.97
"18979",33842,1345566944.77
"18980",34789,1345567801.107
"18981",34791,1345568059.85
"18982",34782,1345568562.55
"18983",34789,1345571494.477
"18984",34797,1345573339.017
"18985",34797,1345573389.297
"18986",34791,1345574031.68
"18987",34781,1345576797.773
"18988",34807,1345579011.43
"18989",34803,1345581611.88
"18990",34809,1345581789.503
"18991",34809,1345581953.52
"18992",24720,1345582117
"18993",34809,1345583603.387
"18994",34805,1345586198.287
"18995",34524,1345588513.123
"18996",34817,1345596281.69
"18997",34791,1345600025.583
"18998",34682,1345614353.55
"18999",34688,1345627480.313
"19000",34829,1345628193.507
"19001",31671,1345630260.557
"19002",34833,1345630883.387
"19003",34831,1345632116.68
"19004",34667,1345636031.737
"19005",34846,1345638370.77
"19006",34823,1345644940.417
"19007",33867,1345645893.443
"19008",34851,1345645900.46
"19009",34823,1345646450.777
"19010",34857,1345559889.34
"19011",34844,1345650060.64
"19012",33867,1345650575.54
"19013",34831,1345650684.887
"19014",27387,1345650859.56
"19015",34849,1345652263.623
"19016",34863,1345653143.487
"19017",34863,1345654871.47
"19018",34849,1345655909.49
"19019",34870,1345657191.563
"19020",34881,1345659865.88
"19021",34881,1345661292.5
"19022",34859,1345665906.813
"19023",34889,1345667263.747
"19024",34866,1345667307.833
"19025",34882,1345668970.46
"19026",34895,1345670325.49
"19027",34897,1345671542.28
"19028",34882,1345672186.51
"19029",15379,1345673148.817
"19030",34903,1345675162.717
"19031",34873,1345675657.767
"19032",34903,1345675662.797
"19033",34849,1345676233.967
"19034",34910,1345685537.827
"19035",34905,1345685732.437
"19036",34874,1345688143.29
"19037",34900,1345688285.443
"19038",34823,1345694518.173
"19039",34919,1345707431.597
"19040",34920,1345708733.853
"19041",34921,1345713677.743
"19042",34930,1345718834.377
"19043",34926,1345722407.867
"19044",34930,1345723572.967
"19045",34823,1345724751.517
"19046",14002,1345725182.677
"19047",34939,1345729495.69
"19048",34769,1345729605.163
"19049",34921,1345729772.397
"19050",34667,1345730422.8
"19051",34927,1345731323.62
"19052",34926,1345734203.043
"19053",34663,1345734499.653
"19054",34927,1345734620.12
"19055",34911,1345735505.353
"19056",34919,1345735538.897
"19057",34926,1345735792.463
"19058",34926,1345736160.853
"19059",34844,1345736366.78
"19060",34955,1345736809.213
"19061",34956,1345739354.09
"19062",34743,1345743384.85
"19063",34956,1345745237.08
"19064",34960,1345745633.71
"19065",34960,1345746500.407
"19066",34967,1345752974.413
"19067",34969,1345757803.943
"19068",798,1345758527.273
"19069",34940,1345758796.483
"19070",34682,1345759377.407
"19071",34969,1345761613.46
"19072",34932,1345762888.287
"19073",34967,1345765568.617
"19074",9695,1345781935.907
"19075",34925,1345793136.93
"19076",35000,1345809062.933
"19077",34998,1345810728.207
"19078",35004,1345754053.447
"19079",34995,1345814450.603
"19080",35010,1345818940.7
"19081",27506,1345821231.263
"19082",35012,1345822706.637
"19083",35002,1345823621.21
"19084",35013,1345824948.387
"19085",35021,1345827152.29
"19086",35019,1345827633.39
"19087",35016,1345828673.573
"19088",34986,1345829198.737
"19089",34970,1345829490.253
"19090",34993,1345833622.1
"19091",34993,1345834307.823
"19092",34970,1345834639.513
"19093",35032,1345835289.917
"19094",35029,1345841061.18
"19095",35032,1345842410.17
"19096",35021,1345843688.193
"19097",35038,1345845131.243
"19098",35042,1345846445.25
"19099",35041,1345847028.137
"19100",35040,1345847057.48
"19101",35048,1345852092.167
"19102",35042,1345852533.49
"19103",35049,1345861676.237
"19104",35055,1345861925.747
"19105",35042,1345861968.367
"19106",33823,1345862437.59
"19107",34970,1345868397.023
"19108",28623,1345868808.527
"19109",35062,1345869307.717
"19110",35060,1345870376.33
"19111",35070,1345876945.377
"19112",35074,1345891932.283
"19113",35071,1345894549.95
"19114",9202,1345895423.767
"19115",35071,1345895760.857
"19116",35028,1345896796.01
"19117",35076,1345901129.213
"19118",35032,1345905140.29
"19119",35081,1345908005.72
"19120",35085,1345908621.57
"19121",35090,1345923585.537
"19122",35081,1345924136.16
"19123",35104,1345930460.043
"19124",35104,1345931797.203
"19125",35107,1345940434.89
"19126",35106,1345945926.48
"19127",35032,1345946200
"19128",6127,1345947368.6
"19129",35095,1345960759.517
"19130",35109,1345970779.653
"19131",35118,1345971907.62
"19132",35091,1345974250.54
"19133",35123,1345984625.71
"19134",35123,1345985068.11
"19135",22313,1345985138.51
"19136",35123,1345985932.99
"19137",34848,1345986664.55
"19138",35084,1345999315.887
"19139",35132,1346010574.277
"19140",35133,1346011157.667
"19141",35042,1346013990.037
"19142",35132,1346014652.687
"19143",6309,1346017332.893
"19144",35137,1346025418.963
"19145",35144,1346037105.437
"19146",73,1346043825.987
"19147",73,1346052483.99
"19148",35152,1346054787.737
"19149",35152,1346054886.66
"19150",35152,1346056799.69
"19151",23803,1346061228.08
"19152",35159,1346066966.813
"19153",35152,1346068035.687
"19154",35159,1346068318.457
"19155",35142,1346078799.763
"19156",35165,1346080084.563
"19157",35169,1346081313.55
"19158",35169,1346081673.947
"19159",35133,1346084713.407
"19160",35165,1346085207.593
"19161",34966,1346085352.66
"19162",35176,1346086682.157
"19163",35013,1346090878.82
"19164",35184,1346091241.33
"19165",33236,1346092162.163
"19166",35185,1346092236.24
"19167",35184,1346094045.307
"19168",35192,1346097493.16
"19169",35192,1346098720.37
"19170",35194,1346098724.53
"19171",34364,1346105320.3
"19172",35204,1346108467.28
"19173",35129,1346114915.06
"19174",35209,1346115198.257
"19175",35198,1346117607.797
"19176",35137,1346120736.747
"19177",35215,1346123007.513
"19178",30762,1346126572.97
"19179",35137,1346132419.333
"19180",35208,1346137365.897
"19181",35220,1346137611.23
"19182",35173,1346139711.47
"19183",35221,1346139742.12
"19184",35220,1346140371.763
"19185",35218,1346147014.403
"19186",35220,1346148899.467
"19187",35231,1346151080.92
"19188",35236,1346155371.423
"19189",35236,1346157439.757
"19190",35247,1346166497.257
"19191",34851,1346169936.803
"19192",25415,1346169948.207
"19193",35256,1346170131.34
"19194",35248,1346170698.327
"19195",35230,1346172326.253
"19196",35220,1346172585.547
"19197",423,1346178159.637
"19198",35220,1346178303.347
"19199",35269,1346179341.443
"19200",35274,1346186212.753
"19201",35249,1346188310.483
"19202",35280,1346189208.18
"19203",35242,1346189562.613
"19204",35279,1346189757.923
"19205",35276,1346189960.433
"19206",35284,1346194692.6
"19207",33297,1346197104.657
"19208",35293,1346199829.197
"19209",35293,1346200387.717
"19210",35296,1346207729.473
"19211",25232,1346208683.437
"19212",35299,1346209350.673
"19213",35299,1346218060.453
"19214",29327,1346223832.433
"19215",35276,1346229457.66
"19216",5238,1346235597.79
"19217",33995,1346238043.183
"19218",35276,1346239226.49
"19219",35313,1346241627.347
"19220",35316,1346244786.667
"19221",35299,1346247088.523
"19222",35319,1346247295.757
"19223",35291,1346252101.22
"19224",35319,1346253267.397
"19225",22928,1346254558.073
"19226",35324,1346261154.74
"19227",21319,1346266557.81
"19228",35331,1346269328.39
"19229",29519,1346269354.083
"19230",29519,1346273674.653
"19231",35336,1346275526.093
"19232",32462,1346285944.007
"19233",35348,1346309205.563
"19234",22414,1346318168.687
"19235",35348,1346319490.413
"19236",35348,1346321212.827
"19237",35353,1346322195.53
"19238",35348,1346324026.607
"19239",3179,1346325298.253
"19240",35364,1346328494.5
"19241",35368,1346335514.937
"19242",35335,1346337865.933
"19243",35373,1346339846.867
"19244",35353,1346342888.413
"19245",26862,1346342942.983
"19246",35368,1346344399.943
"19247",35382,1346347065.497
"19248",35382,1346347527.953
"19249",35387,1346354855.377
"19250",15713,1346355420.903
"19251",35347,1346356127.277
"19252",11646,1346356451.137
"19253",35366,1346356999.437
"19254",35393,1346357673.567
"19255",35387,1346360853.447
"19256",35396,1346362999.45
"19257",15713,1346365767.62
"19258",35401,1346358033.5
"19259",35358,1346375282.393
"19260",35271,1346392501.817
"19261",31506,1346392901.057
"19262",35395,1346395866.49
"19263",35408,1346402196.57
"19264",35409,1346403398.03
"19265",35358,1346405059.557
"19266",35420,1346410213.557
"19267",30890,1346419935.313
"19268",35422,1346421099.873
"19269",35429,1346424686.07
"19270",11084,1346425552.89
"19271",35433,1346426693.547
"19272",25415,1346426921.14
"19273",35429,1346426958.467
"19274",35430,1346429343.787
"19275",35440,1346429931.23
"19276",35442,1346430313.083
"19277",35395,1346431248.317
"19278",35444,1346431556.66
"19279",35434,1346431558.943
"19280",35450,1346433473.647
"19281",29271,1346434762.927
"19282",35174,1346435832.677
"19283",29271,1346436904.293
"19284",35456,1346437453.52
"19285",33142,1346438973.387
"19286",35461,1346440593.403
"19287",35461,1346443641.177
"19288",35454,1346446194.287
"19289",35470,1346447959.593
"19290",35472,1346448353.39
"19291",35465,1346449989.677
"19292",31096,1346451608.667
"19293",35472,1346454303.95
"19294",25415,1346457503.51
"19295",28169,1346458591.027
"19296",35470,1346458985.68
"19297",23214,1346469967.947
"19298",28909,1346470556.18
"19299",35487,1346477241.067
"19300",35470,1346484100.537
"19301",35493,1346492449.363
"19302",35459,1346498345.413
"19303",35466,1346499077.427
"19304",35488,1346500209.003
"19305",35493,1346500937.333
"19306",35501,1346503944.323
"19307",35495,1346504596.857
"19308",35501,1346504729.137
"19309",4303,1346505127.45
"19310",35386,1346506924.833
"19311",35507,1346509675.313
"19312",35510,1346510179.263
"19313",35513,1346510760.733
"19314",35516,1346511387.803
"19315",35233,1346512299.61
"19316",35495,1346513161.67
"19317",27503,1346513393.163
"19318",35516,1346515152.423
"19319",35510,1346517328.7
"19320",35510,1346518141.733
"19321",35528,1346525297.817
"19322",35532,1346528381.74
"19323",35459,1346529236.867
"19324",12386,1346531592.907
"19325",35539,1346534711.507
"19326",7391,1346538910.287
"19327",35544,1346548119.64
"19328",35544,1346553371.577
"19329",35544,1346553929.82
"19330",35550,1346559859.147
"19331",35544,1346565053.87
"19332",12386,1346577480.663
"19333",35558,1346582604.24
"19334",35561,1346583296.643
"19335",35561,1346586413.42
"19336",35566,1346588532.02
"19337",35568,1346365589.97
"19338",35568,1346369822.197
"19339",97,1346603280.31
"19340",35531,1346605371.093
"19341",35544,1346605890.44
"19342",35544,1346615863.413
"19343",12386,1346618145.527
"19344",35557,1346634484.033
"19345",35550,1346646621.643
"19346",35576,1346655095.35
"19347",35564,1346658576.297
"19348",35585,1346659585.3
"19349",30358,1346661077.193
"19350",35591,1346664824.053
"19351",25851,1346666762.257
"19352",35598,1343725818.4
"19353",35597,1346671728.137
"19354",35591,1346673958.98
"19355",33817,1346680643.937
"19356",35606,1346682940.68
"19357",1142,1346684352.38
"19358",1142,1346687873.027
"19359",35609,1346688813.66
"19360",35607,1346689083.713
"19361",35618,1346693608.8
"19362",35616,1346698830.217
"19363",35621,1346699063.283
"19364",35625,1346700125.353
"19365",35622,1346705936.323
"19366",35590,1346706597.48
"19367",35617,1346707791.497
"19368",35634,1346707995.69
"19369",35634,1346714016.203
"19370",35209,1346716697.863
"19371",11678,1346725581.607
"19372",34681,1346729251.757
"19373",35643,1346739046.88
"19374",35649,1346742183.97
"19375",2691,1346746277.79
"19376",35649,1346747119.287
"19377",35209,1346747621.96
"19378",35651,1346747992.483
"19379",11867,1346754302.923
"19380",35658,1346759010.943
"19381",35666,1346768184.227
"19382",35630,1346768398.233
"19383",35664,1346769275.303
"19384",35621,1346770979.18
"19385",35689,1342354100.217
"19386",35689,1342364970.19
"19387",35692,1346800990.843
"19388",35657,1346806255.35
"19389",25524,1346809989.923
"19390",35694,1346811584.26
"19391",35657,1346831474.417
"19392",35692,1346832410.647
"19393",35709,1346839740.917
"19394",35708,1346842443.293
"19395",35693,1346844404.08
"19396",35709,1346848708.08
"19397",35711,1346854892.453
"19398",14045,1346855041.037
"19399",35719,1346858519.867
"19400",35719,1346859719.19
"19401",35721,1346862397.257
"19402",34924,1346864404.38
"19403",21572,1346867317.617
"19404",35729,1346872553.663
"19405",35732,1346877708.897
"19406",31769,1346879990.647
"19407",35745,1346884623.47
"19408",35018,1346885218.997
"19409",35745,1346888674.323
"19410",35721,1346890047.407
"19411",35728,1346902748.737
"19412",35754,1346903536.827
"19413",35754,1346906709.397
"19414",35346,1346910852.353
"19415",11691,1346912771.897
"19416",35764,1346917332.157
"19417",35766,1346919956.86
"19418",35766,1346921931.607
"19419",35771,1346927744.827
"19420",26949,1346929858.58
"19421",35762,1346931034.89
"19422",35731,1346933674.583
"19423",26949,1346933695.497
"19424",35776,1346934731.863
"19425",35778,1346936476.437
"19426",1142,1346937333.813
"19427",35776,1346938826.617
"19428",35763,1346939652.18
"19429",35576,1346942583.71
"19430",34850,1346945198.223
"19431",35789,1346946348.393
"19432",34595,1346949253.217
"19433",32325,1346957496.107
"19434",35757,1346958175.043
"19435",35682,1346958183.6
"19436",35798,1346958994.263
"19437",30067,1346960972.87
"19438",35807,1335992899.577
"19439",35807,1335996480.133
"19440",35803,1346967187.203
"19441",35811,1346969743.387
"19442",35692,1346974685.853
"19443",35816,1346975466.783
"19444",35819,1346977208.16
"19445",35820,1346978410.033
"19446",35824,1346987106.56
"19447",35824,1346987498.253
"19448",35827,1346988339.183
"19449",35827,1346988448.763
"19450",18137,1346989375.827
"19451",35824,1346991116.95
"19452",35835,1346991884
"19453",35835,1346995737.523
"19454",35839,1347000735.833
"19455",29188,1347002724.82
"19456",35841,1347003773.037
"19457",35841,1347004014.46
"19458",35850,1347005148.677
"19459",31676,1347012225.63
"19460",35824,1347013709.113
"19461",35859,1347027694.637
"19462",35819,1347032733.617
"19463",35803,1347035847.06
"19464",35869,1347036067.287
"19465",35855,1347036811.4
"19466",1337,1347037031.497
"19467",35858,1347045660.377
"19468",35861,1347047248.903
"19469",10890,1347049610.313
"19470",35883,1347053689.79
"19471",35883,1347054336.4
"19472",35883,1347054439.58
"19473",35883,1347055084.377
"19474",35893,1347060997.81
"19475",35896,1347065765.053
"19476",35860,1347066135.213
"19477",35905,1347086005.963
"19478",35233,1347086062.227
"19479",34105,1347102433.823
"19480",35903,1347105686.823
"19481",9242,1347105826.023
"19482",35917,1347116370.31
"19483",35918,1347117430.957
"19484",35893,1347117598.253
"19485",35917,1347120407.243
"19486",35919,1347122131.95
"19487",35896,1347123185.883
"19488",35918,1347126131.177
"19489",35903,1347129025.32
"19490",35927,1347129712.72
"19491",35927,1347135458.92
"19492",35865,1347139157.25
"19493",35892,1347139504.433
"19494",35936,1347143420.603
"19495",35941,1347157012.64
"19496",35892,1347163910.657
"19497",35912,1347185771.777
"19498",35949,1347188658.047
"19499",35956,1347195999.203
"19500",35956,1347196247.397
"19501",35956,1347197527.907
"19502",35963,1339998704.873
"19503",34600,1347204551.85
